,LossValues
0,0.10450633809835251
1,0.0787906997304942
2,0.07987490559129842
3,0.07923325206086572
4,0.07808250636194966
5,0.07800108410551079
6,0.07821698807778635
7,0.08061697240918875
8,0.08009773730632982
9,0.07816888802751366
10,0.07850932391426925
11,0.07822197211706745
12,0.07711921542483781
13,0.07753828523813613
14,0.0765083602829171
15,0.07551504003017076
16,0.07578031470932599
17,0.07545125546000366
18,0.07539293376196708
19,0.0756749224383384
20,0.07505911347522799
21,0.07458745927682944
22,0.07534484596856471
23,0.07506357334620718
24,0.07485844329598226
25,0.07484655692574702
26,0.0747543166424813
27,0.07443871259290193
28,0.07499342100761298
29,0.07424440351314843
30,0.07464555078851325
31,0.07677079472757344
32,0.07560659545872893
33,0.0757530699650358
34,0.07528146826994739
35,0.0748478561207386
36,0.07541829459036567
37,0.07510983746033162
38,0.07491307509397822
39,0.07487820055601853
40,0.07499306211580656
41,0.07486909336876124
42,0.07492171301107321
43,0.07442342990543693
44,0.0745012554439849
45,0.0743670341658539
46,0.07462595684254276
47,0.07472532435453363
48,0.07383885856584779
49,0.07444441253651998
50,0.07404722215142101
51,0.07416604407730379
52,0.07424842399944152
53,0.07373091979284904
54,0.07431510267114001
55,0.07331707463267126
56,0.07416004326660186
57,0.07354114299440491
58,0.07479976383703095
59,0.0747603157069534
60,0.07415847272412586
61,0.07404248501240675
62,0.07422959518485836
63,0.0740900753465082
64,0.07347462271406714
65,0.07386406727268227
66,0.07309511149235602
67,0.07357926566952042
68,0.0733766419746514
69,0.07342387564546828
70,0.07317563414108008
71,0.073259033445668
72,0.07341423911774266
73,0.07286395523364522
74,0.07377413257823459
75,0.07287415502859014
76,0.07324856513046793
77,0.07298432303858655
78,0.0733944027618106
79,0.07263308138187442
80,0.07291082756793392
81,0.07273407759410995
82,0.07296483266899097
83,0.07256474889748331
84,0.07263169372786901
85,0.07279066360622112
86,0.07296267677364605
87,0.07281913145977471
88,0.07269266271032393
89,0.07262024632655084
90,0.07246729967716549
91,0.07286905194632709
92,0.07209187233820558
93,0.0728291499295405
94,0.07267993647006474
95,0.07237471071338016
96,0.07288192723145974
97,0.0724320403699364
98,0.0724963859455394
99,0.07269943488894828
100,0.07256044111480671
