,RunNumber,Staves,Rows,PedestalValue
66,298596,3A,M2B,0.5280342265255573
67,298596,3A,M2T,0.5573069128574646
68,298596,3A,M3B,0.27673947309164604
69,298596,3A,M3T,0.5613600540418825
70,298596,3A,M4B,0.48817833821211437
71,298596,3A,M4T,0.5904075658635443
72,298596,3A,S1B,0.5874802972303536
73,298596,3A,S1T,0.2533213240261203
74,298596,3A,S2B,0.49178113037604143
75,298596,3A,S2T,0.4820986264354875
76,298596,3A,S3B,0.16347669443818963
77,298596,3A,S3T,0.6244089169106057
78,298596,3A,S4B,0.6244089169106057
79,298596,3A,S4T,0.6244089169106057
80,298596,3C,M1B,0.48750281468137807
81,298596,3C,M1T,0.46566088718757037
82,298596,3C,M2B,0.37896870074307587
83,298596,3C,M2T,0.4620580950236433
84,298596,3C,M3B,0.6521053816707949
85,298596,3C,M3T,0.6349921188921415
86,298596,3C,M4B,0.5777977932897996
87,298596,3C,M4T,0.5681152893492457
88,298596,3C,S1B,0.4931321774375141
89,298596,3C,S1T,0.3638820085566314
90,298596,3C,S2B,0.45260076559333484
91,298596,3C,S2T,0.4665615852285521
92,298596,3C,S3B,0.5809502364332357
93,298596,3C,S3T,0.8070254447196578
94,298596,3C,S4B,0.8070254447196578
95,298596,3C,S4T,0.8070254447196578
96,298596,4A,M1B,0.6027921639270435
97,298596,4A,M1T,0.29024994370637247
98,298596,4A,M2B,0.4953839225399685
99,298596,4A,M2T,0.606620130601216
100,298596,4A,M3B,0.33055618104030626
101,298596,4A,M3T,0.7214591308263905
102,298596,4A,M4B,0.5136230578698492
103,298596,4A,M4T,0.47331682053591534
104,298596,4A,S1B,0.38549876154019364
105,298596,4A,S1T,0.2573744652105382
106,298596,4A,S2B,0.6034676874577798
107,298596,4A,S2T,0.6784507993695114
108,298596,4A,S3B,0.4339112812429633
109,298596,4A,S3T,0.5703670344517001
110,298596,4A,S4B,0.5703670344517001
111,298596,4A,S4T,0.5703670344517001
112,298596,4C,M1B,0.5514523755910831
113,298596,4C,M1T,0.1785633866246341
114,298596,4C,M2B,0.4035127223598289
115,298596,4C,M2T,0.6390452600765594
116,298596,4C,M3B,0.6494032875478496
117,298596,4C,M3T,0.6599864895293852
118,298596,4C,M4B,0.6579599189371763
119,298596,4C,M4T,0.47286647151542444
120,298596,4C,S1B,0.6043683854987616
121,298596,4C,S1T,0.5433460932222473
122,298596,4C,S2B,0.256248592659311
123,298596,4C,S2T,0.35892816933123173
124,298596,4C,S3B,0.5300607971177662
125,298596,4C,S3T,0.4998874127448773
126,298596,4C,S4B,0.4998874127448773
127,298596,4C,S4T,0.4998874127448773
128,298596,5A,M1B,0.5859040756586354
129,298596,5A,M1T,0.29632965548299933
130,298596,5A,M2B,0.5194775951362306
131,298596,5A,M2T,0.602566989416798
132,298596,5A,M3B,0.3591533438414771
133,298596,5A,M3T,0.6122494933573519
134,298596,5A,M4B,0.41679801846430986
135,298596,5A,M4T,0.49358252645800493
136,298596,5A,S1B,0.4264805224048638
137,298596,5A,S1T,0.3713127673947309
138,298596,5A,S2B,0.7174059896419726
139,298596,5A,S2T,0.48525106957892367
140,298596,5A,S3B,0.3794190497635668
141,298596,5A,S3T,0.6385949110560685
142,298596,5A,S4B,0.6385949110560685
143,298596,5A,S4T,0.6385949110560685
144,298596,5C,M1B,0.4866021166403963
145,298596,5C,M1T,0.2684080162125647
146,298596,5C,M2B,0.3717631164152218
147,298596,5C,M2T,0.584102679576672
148,298596,5C,M3B,0.7171808151317272
149,298596,5C,M3T,0.7369961720333258
150,298596,5C,M4B,0.7234857014185994
151,298596,5C,M4T,0.5998648952938528
152,298596,5C,S1B,0.5739698266156271
153,298596,5C,S1T,0.48750281468137807
154,298596,5C,S2B,0.30308489079036255
155,298596,5C,S2T,0.265480747579374
156,298596,5C,S3B,0.5982886737221347
157,298596,5C,S3T,0.6613375365908579
158,298596,5C,S4B,0.6613375365908579
159,298596,5C,S4T,0.6613375365908579
160,298596,6A,M1B,0.5354649853636568
161,298596,6A,M1T,0.41567214591308266
162,298596,6A,M2B,0.4798468813330331
163,298596,6A,M2T,0.5485251069578924
164,298596,6A,M3B,0.28169331231704575
165,298596,6A,M3T,0.6521053816707949
166,298596,6A,M4B,0.40621481648277413
167,298596,6A,M4T,0.5870299482098627
168,298596,6A,S1B,0.40081062823688357
169,298596,6A,S1T,0.20986264354875028
170,298596,6A,S2B,0.5208286421977032
171,298596,6A,S2T,0.574420175636118
172,298596,6A,S3B,0.4827741499662238
173,298596,6A,S3T,0.5606845305111461
174,298596,6A,S4B,0.5606845305111461
175,298596,6A,S4T,0.5606845305111461
176,298596,6C,M1B,0.4960594460707048
177,298596,6C,M1T,0.48750281468137807
178,298596,6C,M2B,0.46003152443143436
179,298596,6C,M2T,0.47962170682278765
180,298596,6C,M3B,0.6187795541544697
181,298596,6C,M3T,0.6780004503490205
182,298596,6C,M4B,0.561134879531637
183,298596,6C,M4T,0.5701418599414546
184,298596,6C,S1B,0.5964872776401712
185,298596,6C,S1T,0.5726187795541544
186,298596,6C,S2B,0.4258049988741275
187,298596,6C,S2T,0.41161900472866475
188,298596,6C,S3B,0.6052690835397433
189,298596,6C,S3T,0.7126773249268183
190,298596,6C,S4B,0.7126773249268183
191,298596,6C,S4T,0.7126773249268183
192,298596,7A,M1B,0.43030848907903624
193,298596,7A,M1T,0.37221346543571265
194,298596,7A,M2B,0.6021166403963072
195,298596,7A,M2T,0.6079711776626886
196,298596,7A,M3B,0.48705246566088717
197,298596,7A,M3T,0.6802521954514749
198,298596,7A,M4B,0.4023868498086017
199,298596,7A,M4T,0.4730916460256699
200,298596,7A,S1B,0.34564287322675075
201,298596,7A,S1T,0.2569241161900473
202,298596,7A,S2B,0.60099076784508
203,298596,7A,S2T,0.5719432560234181
204,298596,7A,S3B,0.5582076108984463
205,298596,7A,S3T,0.5899572168430534
206,298596,7A,S4B,0.5899572168430534
207,298596,7A,S4T,0.5899572168430534
208,298596,7C,M1B,0.4820986264354875
209,298596,7C,M1T,0.4575546048187345
210,298596,7C,M2B,0.4361630263454177
211,298596,7C,M2T,0.46881333033100653
212,298596,7C,M3B,0.70074307588381
213,298596,7C,M3T,0.6401711326277866
214,298596,7C,M4B,0.7234857014185994
215,298596,7C,M4T,0.5753208736770997
216,298596,7C,S1B,0.65728439540644
217,298596,7C,S1T,0.6027921639270435
218,298596,7C,S2B,0.34001351047061473
219,298596,7C,S2T,0.36770997523080384
220,298596,7C,S3B,0.6300382796667418
221,298596,7C,S3T,0.4836748480072056
222,298596,7C,S4B,0.4836748480072056
223,298596,7C,S4T,0.4836748480072056
224,298596,8A,M1B,0.5037153794190498
225,298596,8A,M1T,0.48750281468137807
226,298596,8A,M2B,0.5075433460932223
227,298596,8A,M2T,0.48750281468137807
228,298596,8A,M3B,0.4091420851159649
229,298596,8A,M3T,0.6563836973654582
230,298596,8A,M4B,0.47489304210763345
231,298596,8A,M4T,0.6723710875928846
232,298596,8A,S1B,0.39450574195001126
233,298596,8A,S1T,0.2544471965773475
234,298596,8A,S2B,0.6651655032650304
235,298596,8A,S2T,0.3465435712677325
236,298596,8A,S3B,0.6007655933348345
237,298596,8A,S3T,0.7187570367034452
238,298596,8A,S4B,0.7187570367034452
239,298596,8A,S4T,0.7187570367034452
240,298596,8C,M1B,0.48750281468137807
241,298596,8C,M1T,0.4877279891916235
242,298596,8C,M2B,0.36928619680252195
243,298596,8C,M2T,0.4665615852285521
244,298596,8C,M3B,0.6262103129925692
245,298596,8C,M3T,0.6187795541544697
246,298596,8C,M4B,0.6786759738797568
247,298596,8C,M4T,0.6120243188471065
248,298596,8C,S1B,0.6000900698040982
249,298596,8C,S1T,0.5924341364557533
250,298596,8C,S2B,0.36883584778203105
251,298596,8C,S2T,0.254222022067102
252,298596,8C,S3B,0.580049538392254
253,298596,8C,S3T,0.5719432560234181
254,298596,8C,S4B,0.5719432560234181
255,298596,8C,S4T,0.5719432560234181
256,302935,1A,M1B,0.4351497410493132
257,302935,1A,M1T,0.43976581850934476
258,302935,1A,M2B,0.516099977482549
259,302935,1A,M2T,0.46160774600315246
260,302935,1A,M3B,0.7160549425804998
261,302935,1A,M3T,0.5561810403062374
262,302935,1A,M4B,0.487953163701869
263,302935,1A,M4T,0.5852285521278991
264,302935,1A,S1B,0.5105832019815357
265,302935,1A,S1T,0.565976131501914
266,302935,1A,S2B,0.4200630488628687
267,302935,1A,S2T,0.4447196577347444
268,302935,1A,S3B,0.41409592434136455
269,302935,1A,S3T,0.6014411168655708
270,302935,1A,S4B,0.42152668317946407
271,302935,1A,S4T,0.47782031074082415
272,302935,1C,M1B,0.46577347444269307
273,302935,1C,M1T,0.45654131952263005
274,302935,1C,M2B,0.5460481873451926
275,302935,1C,M2T,0.474667867597388
276,302935,1C,M3B,0.45597838324701645
277,302935,1C,M3T,0.5282594010358027
278,302935,1C,M4B,0.4757937401486152
279,302935,1C,M4T,0.5455978383247017
280,302935,1C,S1B,0.5174510245440216
281,302935,1C,S1T,0.572393605043909
282,302935,1C,S2B,0.427606394956091
283,302935,1C,S2T,0.39608196352172936
284,302935,1C,S3B,0.48750281468137807
285,302935,1C,S3T,0.4672371087592885
286,302935,1C,S4B,0.48232380094573296
287,302935,1C,S4T,0.489529385273587
288,302935,2A,M1B,0.5508894393154695
289,302935,2A,M1T,0.47455528034226524
290,302935,2A,M2B,0.47556856563836974
291,302935,2A,M2T,0.5149741049313218
292,302935,2A,M3B,0.6212564737671695
293,302935,2A,M3T,0.5302859716280117
294,302935,2A,M4B,0.436838549876154
295,302935,2A,M4T,0.4809727538842603
296,302935,2A,S1B,0.4298581400585454
297,302935,2A,S1T,0.48750281468137807
298,302935,2A,S2B,0.3891015537041207
299,302935,2A,S2T,0.5444719657734745
300,302935,2A,S3B,0.6210312992569241
301,302935,2A,S3T,0.6660662013060121
302,302935,2A,S4B,0.6660662013060121
303,302935,2A,S4T,0.6660662013060121
304,302935,2C,M1B,0.45260076559333484
305,302935,2C,M1T,0.41398333708624185
306,302935,2C,M2B,0.4764692636793515
307,302935,2C,M2T,0.5059671245215042
308,302935,2C,M3B,0.32672821436613375
309,302935,2C,M3T,0.41679801846430986
310,302935,2C,M4B,0.4417923891015537
311,302935,2C,M4T,0.5600090069804098
312,302935,2C,S1B,0.41049313217743755
313,302935,2C,S1T,0.48817833821211437
314,302935,2C,S2B,0.6156271110110336
315,302935,2C,S2T,0.5154244539518127
316,302935,2C,S3B,0.5705922089619455
317,302935,2C,S3T,0.5415446971402837
318,302935,2C,S4B,0.5415446971402837
319,302935,2C,S4T,0.5415446971402837
320,302935,3A,M1B,0.44809727538842603
321,302935,3A,M1T,0.37221346543571265
322,302935,3A,M2B,0.5271335284845755
323,302935,3A,M2T,0.4832244989867147
324,302935,3A,M3B,0.5795991893717631
325,302935,3A,M3T,0.4886286872326053
326,302935,3A,M4B,0.5967124521504166
327,302935,3A,M4T,0.3791938752533213
328,302935,3A,S1B,0.4573294303084891
329,302935,3A,S1T,0.7158297680702544
330,302935,3A,S2B,0.4877279891916235
331,302935,3A,S2T,0.43030848907903624
332,302935,3A,S3B,0.48997973429407793
333,302935,3A,S3T,0.4902049088043234
334,302935,3A,S4B,0.4902049088043234
335,302935,3A,S4T,0.4902049088043234
336,302935,3C,M1B,0.48750281468137807
337,302935,3C,M1T,0.4877279891916235
338,302935,3C,M2B,0.4998874127448773
339,302935,3C,M2T,0.48344967349696016
340,302935,3C,M3B,0.47894618329205135
341,302935,3C,M3T,0.3965323125422202
342,302935,3C,M4B,0.3947309164602567
343,302935,3C,M4T,0.3028597162801171
344,302935,3C,S1B,0.5215041657284395
345,302935,3C,S1T,0.5287097500562936
346,302935,3C,S2B,0.4843503715379419
347,302935,3C,S2T,0.4357126773249268
348,302935,3C,S3B,0.4764692636793515
349,302935,3C,S3T,0.3830218419274938
350,302935,3C,S4B,0.3830218419274938
351,302935,3C,S4T,0.3830218419274938
352,302935,4A,M1B,0.41432109885161
353,302935,4A,M1T,0.4456203557757262
354,302935,4A,M2B,0.4983111911731592
355,302935,4A,M2T,0.4872776401711326
356,302935,4A,M3B,0.5417698716505291
357,302935,4A,M3T,0.4769196126998424
358,302935,4A,M4B,0.5028146813780681
359,302935,4A,M4T,0.4832244989867147
360,302935,4A,S1B,0.3796442242738122
361,302935,4A,S1T,0.5768970952488178
362,302935,4A,S2B,0.5516775501013286
363,302935,4A,S2T,0.4809727538842603
364,302935,4A,S3B,0.4771447872100878
365,302935,4A,S3T,0.5190272461157397
366,302935,4A,S4B,0.5190272461157397
367,302935,4A,S4T,0.5190272461157397
368,302935,4C,M1B,0.4904300833145688
369,302935,4C,M1T,0.5332132402612024
370,302935,4C,M2B,0.4888538617428507
371,302935,4C,M2T,0.3958567890114839
372,302935,4C,M3B,0.4893042107633416
373,302935,4C,M3T,0.48187345192524206
374,302935,4C,M4B,0.5156496284620581
375,302935,4C,M4T,0.5136230578698492
376,302935,4C,S1B,0.48750281468137807
377,302935,4C,S1T,0.5579824363882009
378,302935,4C,S2B,0.4877279891916235
379,302935,4C,S2T,0.4350371537941905
380,302935,4C,S3B,0.48750281468137807
381,302935,4C,S3T,0.4512497185318622
382,302935,4C,S4B,0.4512497185318622
383,302935,4C,S4T,0.4512497185318622
384,302935,5A,M1B,0.3920288223373114
385,302935,5A,M1T,0.48750281468137807
386,302935,5A,M2B,0.5014636343165954
387,302935,5A,M2T,0.48750281468137807
388,302935,5A,M3B,0.5777977932897996
389,302935,5A,M3T,0.4904300833145688
390,302935,5A,M4B,0.4820986264354875
391,302935,5A,M4T,0.4411168655708174
392,302935,5A,S1B,0.37604143210988517
393,302935,5A,S1T,0.48750281468137807
394,302935,5A,S2B,0.4685881558207611
395,302935,5A,S2T,0.45890565188020715
396,302935,5A,S3B,0.602566989416798
397,302935,5A,S3T,0.4884035127223598
398,302935,5A,S4B,0.4884035127223598
399,302935,5A,S4T,0.4884035127223598
400,302935,5C,M1B,0.5958117541094348
401,302935,5C,M1T,0.6005404188245891
402,302935,5C,M2B,0.5154244539518127
403,302935,5C,M2T,0.41904976356676427
404,302935,5C,M3B,0.43188471065075434
405,302935,5C,M3T,0.37604143210988517
406,302935,5C,M4B,0.427606394956091
407,302935,5C,M4T,0.436838549876154
408,302935,5C,S1B,0.48750281468137807
409,302935,5C,S1T,0.5133978833596037
410,302935,5C,S2B,0.41116865570817385
411,302935,5C,S2T,0.49786084215266835
412,302935,5C,S3B,0.47556856563836974
413,302935,5C,S3T,0.41049313217743755
414,302935,5C,S4B,0.41049313217743755
415,302935,5C,S4T,0.41049313217743755
416,302935,6A,M1B,0.48750281468137807
417,302935,6A,M1T,0.487953163701869
418,302935,6A,M2B,0.4877279891916235
419,302935,6A,M2T,0.37311416347669446
420,302935,6A,M3B,0.49110560684530513
421,302935,6A,M3T,0.46183292051339786
422,302935,6A,M4B,0.5492006304886287
423,302935,6A,M4T,0.3087142535464985
424,302935,6A,S1B,0.4014861517676199
425,302935,6A,S1T,0.48750281468137807
426,302935,6A,S2B,0.46070704796217066
427,302935,6A,S2T,0.4877279891916235
428,302935,6A,S3B,0.6003152443143436
429,302935,6A,S3T,0.4949335735194776
430,302935,6A,S4B,0.4949335735194776
431,302935,6A,S4T,0.4949335735194776
432,302935,6C,M1B,0.48750281468137807
433,302935,6C,M1T,0.48750281468137807
434,302935,6C,M2B,0.4161224949335735
435,302935,6C,M2T,0.4098176086467012
436,302935,6C,M3B,0.4032875478495834
437,302935,6C,M3T,0.4321098851609998
438,302935,6C,M4B,0.5516775501013286
439,302935,6C,M4T,0.5293852735870299
440,302935,6C,S1B,0.48750281468137807
441,302935,6C,S1T,0.6021166403963072
442,302935,6C,S2B,0.5446971402837198
443,302935,6C,S2T,0.4249043008331457
444,302935,6C,S3B,0.5102454402161676
445,302935,6C,S3T,0.37829317721233957
446,302935,6C,S4B,0.37829317721233957
447,302935,6C,S4T,0.37829317721233957
448,302935,7A,M1B,0.37266381445620356
449,302935,7A,M1T,0.48750281468137807
450,302935,7A,M2B,0.41229452825940105
451,302935,7A,M2T,0.37266381445620356
452,302935,7A,M3B,0.5147489304210764
453,302935,7A,M3T,0.4350371537941905
454,302935,7A,M4B,0.4287322675073182
455,302935,7A,M4T,0.3803197478045485
456,302935,7A,S1B,0.5284845755460482
457,302935,7A,S1T,0.6007655933348345
458,302935,7A,S2B,0.5424453951812654
459,302935,7A,S2T,0.37311416347669446
460,302935,7A,S3B,0.5242062598513848
461,302935,7A,S3T,0.491555955865796
462,302935,7A,S4B,0.491555955865796
463,302935,7A,S4T,0.491555955865796
464,302935,7C,M1B,0.48750281468137807
465,302935,7C,M1T,0.48750281468137807
466,302935,7C,M2B,0.40081062823688357
467,302935,7C,M2T,0.427606394956091
468,302935,7C,M3B,0.48750281468137807
469,302935,7C,M3T,0.40734068903400134
470,302935,7C,M4B,0.48119792839450576
471,302935,7C,M4T,0.48750281468137807
472,302935,7C,S1B,0.4836748480072056
473,302935,7C,S1T,0.5111461382571493
474,302935,7C,S2B,0.438865120468363
475,302935,7C,S2T,0.4647601891465886
476,302935,7C,S3B,0.4884035127223598
477,302935,7C,S3T,0.49808601666291374
478,302935,7C,S4B,0.49808601666291374
479,302935,7C,S4T,0.49808601666291374
480,302935,8A,M1B,0.48750281468137807
481,302935,8A,M1T,0.48750281468137807
482,302935,8A,M2B,0.4888538617428507
483,302935,8A,M2T,0.48750281468137807
484,302935,8A,M3B,0.5985138482323801
485,302935,8A,M3T,0.47511821661787884
486,302935,8A,M4B,0.48750281468137807
487,302935,8A,M4T,0.4836748480072056
488,302935,8A,S1B,0.47106507543346093
489,302935,8A,S1T,0.4888538617428507
490,302935,8A,S2B,0.4091420851159649
491,302935,8A,S2T,0.47174059896419723
492,302935,8A,S3B,0.49178113037604143
493,302935,8A,S3T,0.489529385273587
494,302935,8A,S4B,0.489529385273587
495,302935,8A,S4T,0.489529385273587
496,302935,8C,M1B,0.48750281468137807
497,302935,8C,M1T,0.532988065750957
498,302935,8C,M2B,0.48750281468137807
499,302935,8C,M2T,0.4861517676199054
500,302935,8C,M3B,0.41184417923891015
501,302935,8C,M3T,0.5163251519927944
502,302935,8C,M4B,0.4282819184868273
503,302935,8C,M4T,0.5115964872776402
504,302935,8C,S1B,0.5129475343391128
505,302935,8C,S1T,0.48750281468137807
506,302935,8C,S2B,0.41927493807700966
507,302935,8C,S2T,0.5165503265030399
508,302935,8C,S3B,0.43301058320198155
509,302935,8C,S3T,0.4249043008331457
510,302935,8C,S4B,0.4249043008331457
511,302935,8C,S4T,0.4249043008331457
512,303245,1A,M1B,0.49121819410042783
513,303245,1A,M1T,0.5246566088718757
514,303245,1A,M2B,0.2722359828867372
515,303245,1A,M2T,0.43931546948885386
516,303245,1A,M3B,0.5212789912181941
517,303245,1A,M3T,0.3936050439090295
518,303245,1A,M4B,0.516099977482549
519,303245,1A,M4T,0.43188471065075434
520,303245,1A,S1B,0.4913307813555505
521,303245,1A,S1T,0.4877279891916235
522,303245,1A,S2B,0.41184417923891015
523,303245,1A,S2T,0.4843503715379419
524,303245,1A,S3B,0.4983111911731592
525,303245,1A,S3T,0.39225399684755685
526,303245,1A,S4B,0.44156721459130827
527,303245,1A,S4T,0.3832470164377393
528,303245,1C,M1B,0.4614951587480297
529,303245,1C,M1T,0.5005629362756137
530,303245,1C,M2B,0.6264354875028146
531,303245,1C,M2T,0.5149741049313218
532,303245,1C,M3B,0.40013510470614727
533,303245,1C,M3T,0.4854762440891691
534,303245,1C,M4B,0.41747354199504616
535,303245,1C,M4T,0.46881333033100653
536,303245,1C,S1B,0.4861517676199054
537,303245,1C,S1T,0.45496509795091195
538,303245,1C,S2B,0.5703670344517001
539,303245,1C,S2T,0.5383922539968475
540,303245,1C,S3B,0.48750281468137807
541,303245,1C,S3T,0.4764692636793515
542,303245,1C,S4B,0.4661112362080613
543,303245,1C,S4T,0.3773924791713578
544,303245,2A,M1B,0.5732943030848908
545,303245,2A,M1T,0.4109434811979284
546,303245,2A,M2B,0.461382571492907
547,303245,2A,M2T,0.8522855212789913
548,303245,2A,M3B,0.516099977482549
549,303245,2A,M3T,0.527358702994821
550,303245,2A,M4B,0.5676649403287548
551,303245,2A,M4T,0.21931997297905875
552,303245,2A,S1B,0.5235307363206485
553,303245,2A,S1T,0.48817833821211437
554,303245,2A,S2B,0.7797793289799595
555,303245,2A,S2T,0.8678225624859266
556,303245,2A,S3B,0.45305111461382575
557,303245,2A,S3T,0.40936725962621034
558,303245,2A,S4B,0.40936725962621034
559,303245,2A,S4T,0.40936725962621034
560,303245,2C,M1B,0.37491555955865796
561,303245,2C,M1T,0.35892816933123173
562,303245,2C,M2B,0.6390452600765594
563,303245,2C,M2T,0.8730015762215717
564,303245,2C,M3B,0.4674622832695339
565,303245,2C,M3T,0.4809727538842603
566,303245,2C,M4B,0.5476244089169107
567,303245,2C,M4T,0.506867822562486
568,303245,2C,S1B,0.4771447872100878
569,303245,2C,S1T,0.40779103805449224
570,303245,2C,S2B,0.8178338212114389
571,303245,2C,S2T,0.7565863544246791
572,303245,2C,S3B,0.427606394956091
573,303245,2C,S3T,0.3758162575996397
574,303245,2C,S4B,0.3758162575996397
575,303245,2C,S4T,0.3758162575996397
576,303245,3A,M1B,0.5066426480522405
577,303245,3A,M1T,0.6352172934023869
578,303245,3A,M2B,0.42130150866921867
579,303245,3A,M2T,0.3958567890114839
580,303245,3A,M3B,0.5235307363206485
581,303245,3A,M3T,0.3661337536590858
582,303245,3A,M4B,0.5455978383247017
583,303245,3A,M4T,0.6237333933798694
584,303245,3A,S1B,0.4987615401936501
585,303245,3A,S1T,0.2587255122720108
586,303245,3A,S2B,0.37086241837424005
587,303245,3A,S2T,0.6023418149065526
588,303245,3A,S3B,0.568790812879982
589,303245,3A,S3T,0.40779103805449224
590,303245,3A,S4B,0.40779103805449224
591,303245,3A,S4T,0.40779103805449224
592,303245,3C,M1B,0.48750281468137807
593,303245,3C,M1T,0.4877279891916235
594,303245,3C,M2B,0.5942355325377168
595,303245,3C,M2T,0.6016662913758163
596,303245,3C,M3B,0.4032875478495834
597,303245,3C,M3T,0.3780680027020941
598,303245,3C,M4B,0.4287322675073182
599,303245,3C,M4T,0.37221346543571265
600,303245,3C,S1B,0.36996172033325825
601,303245,3C,S1T,0.3375365908579149
602,303245,3C,S2B,0.6041432109885161
603,303245,3C,S2T,0.5323125422202206
604,303245,3C,S3B,0.4769196126998424
605,303245,3C,S3T,0.5633866246340914
606,303245,3C,S4B,0.5633866246340914
607,303245,3C,S4T,0.5633866246340914
608,303245,4A,M1B,0.4872776401711326
609,303245,4A,M1T,0.5032650303985589
610,303245,4A,M2B,0.3906777752758388
611,303245,4A,M2T,0.5106957892366584
612,303245,4A,M3B,0.5338887637919387
613,303245,4A,M3T,0.37716730466111237
614,303245,4A,M4B,0.516099977482549
615,303245,4A,M4T,0.5399684755685656
616,303245,4A,S1B,0.7025444719657734
617,303245,4A,S1T,0.455753208736771
618,303245,4A,S2B,0.25782481423102904
619,303245,4A,S2T,0.6088718757036704
620,303245,4A,S3B,0.4886286872326053
621,303245,4A,S3T,0.37424003602792166
622,303245,4A,S4B,0.37424003602792166
623,303245,4A,S4T,0.37424003602792166
624,303245,4C,M1B,0.2573744652105382
625,303245,4C,M1T,0.5122720108083765
626,303245,4C,M2B,0.5773474442693087
627,303245,4C,M2T,0.391803647827066
628,303245,4C,M3B,0.5507768520603468
629,303245,4C,M3T,0.40081062823688357
630,303245,4C,M4B,0.3575771222697591
631,303245,4C,M4T,0.5115964872776402
632,303245,4C,S1B,0.34969601441116865
633,303245,4C,S1T,0.401035802747129
634,303245,4C,S2B,0.6586354424679126
635,303245,4C,S2T,0.6142760639495609
636,303245,4C,S3B,0.5127223598288674
637,303245,4C,S3T,0.47106507543346093
638,303245,4C,S4B,0.47106507543346093
639,303245,4C,S4T,0.47106507543346093
640,303245,5A,M1B,0.48750281468137807
641,303245,5A,M1T,0.6093222247241612
642,303245,5A,M2B,0.36883584778203105
643,303245,5A,M2T,0.38662463409142084
644,303245,5A,M3B,0.4249043008331457
645,303245,5A,M3T,0.3120918712001801
646,303245,5A,M4B,0.5296104480972754
647,303245,5A,M4T,0.6005404188245891
648,303245,5A,S1B,0.6289124071155145
649,303245,5A,S1T,0.4872776401711326
650,303245,5A,S2B,0.3717631164152218
651,303245,5A,S2T,0.584102679576672
652,303245,5A,S3B,0.37041206935374915
653,303245,5A,S3T,0.3821211438865121
654,303245,5A,S4B,0.3821211438865121
655,303245,5A,S4T,0.3821211438865121
656,303245,5C,M1B,0.3028597162801171
657,303245,5C,M1T,0.389777077234857
658,303245,5C,M2B,0.6014411168655708
659,303245,5C,M2T,0.545823012834947
660,303245,5C,M3B,0.49358252645800493
661,303245,5C,M3T,0.42197703219995497
662,303245,5C,M4B,0.4102679576671921
663,303245,5C,M4T,0.48682729115064177
664,303245,5C,S1B,0.28574645350146366
665,303245,5C,S1T,0.4019365007881108
666,303245,5C,S2B,0.6804773699617204
