,LossValues
0,0.11262977452549551
1,0.09274071044222053
2,0.09023887200081455
3,0.08957024088262447
4,0.09045066656212189
5,0.08907156983124358
6,0.0880261048774368
7,0.0888806930244235
8,0.08964240928513131
9,0.08901068854278751
10,0.08725827963956233
11,0.08727189441144999
12,0.08734156269513603
13,0.08777633094827511
14,0.08709476866559791
15,0.0872017899029223
16,0.086787098669447
17,0.0867661051784775
18,0.08635624759231827
19,0.08599270707262414
20,0.08653285504052681
21,0.08615220615839851
22,0.086745964596048
23,0.08592425334999072
24,0.08598235919738986
25,0.08606107338398163
26,0.08537001651711762
27,0.08571501014687653
28,0.08548133281458702
29,0.08537062879518739
30,0.08516963228716382
31,0.08519497400681887
32,0.08501551494867142
33,0.08537066400250685
34,0.08462498363639627
35,0.08498382440302521
36,0.08473824704664626
37,0.08498875021801464
38,0.08500722674320318
39,0.0847447495076007
40,0.08444976054930262
41,0.08433343046012201
42,0.08454431437088974
43,0.08436032219989491
44,0.08403676690068096
45,0.0847270216160853
46,0.08382228998068188
47,0.0840605248564056
48,0.08413263965797212
49,0.08364471583627164
50,0.08341644060731467
51,0.0835138687231977
52,0.08421182838667716
53,0.08346534621835287
54,0.08295997017661907
55,0.08246969864038485
56,0.08277879796722638
57,0.08328150122958634
58,0.08296914826080735
59,0.08265537131644253
60,0.08229211724496313
61,0.08288797519968025
62,0.08280008361076138
63,0.08209563627107334
64,0.08172926973618035
65,0.08239496012018728
66,0.08147963450755924
67,0.08173601204595927
68,0.0815620776099552
69,0.08096927233106856
70,0.08152776186554027
71,0.0814613264686029
72,0.08276017880000706
73,0.08210122101341508
74,0.08095413048951221
75,0.08320430706122092
76,0.08164532658910113
77,0.0804910226226119
78,0.08181575421310429
79,0.08165170571633748
80,0.08068211208696344
81,0.08144619249339614
82,0.08535751539082932
83,0.08356271720757442
84,0.08169200524155583
85,0.08102721466483283
86,0.08076140675361135
87,0.08064612651443374
88,0.08015956179172333
89,0.07968811714090407
90,0.0796148494784055
91,0.07969728195374566
92,0.07986196386627853
93,0.07884124137594231
94,0.07832871300966612
95,0.08047613716085575
96,0.07852025503026587
97,0.07820767333864101
98,0.07891123108233192
99,0.07816440364279385
100,0.07739546447659709
101,0.07744553229505462
102,0.0776436149940959
103,0.07654779329563358
104,0.07689673022832721
105,0.07639919690388654
106,0.07667296762312097
107,0.07605806428806058
108,0.07503043722161758
109,0.07605117729066738
110,0.07445116741915367
111,0.07492192781397275
112,0.07442873626548265
113,0.07497735660789269
114,0.07426148987308677
115,0.07346060950242515
116,0.07294171631136644
117,0.07317319718588676
118,0.07347902352921665
119,0.07293404477448868
120,0.07185290985008967
121,0.07431988456353013
122,0.07765584583726845
123,0.07195585453882813
124,0.07110426302200981
125,0.07065462292770722
126,0.07058611982834659
127,0.06935759871599398
128,0.06978352327964135
129,0.06970480801205017
130,0.06992300300459776
131,0.06865307404327073
132,0.06708792191264885
133,0.06800498171443385
134,0.06669645723221558
135,0.06563724412782383
136,0.06674123909657023
137,0.06601706488124494
138,0.06469201926873731
139,0.0645770730750103
140,0.06509369343984872
141,0.06350252607704274
142,0.06776478292886168
143,0.06368022147632603
144,0.062207378862824826
145,0.06368470147052514
146,0.06165666499042085
147,0.06271501176524907
148,0.0619744054939864
149,0.06266958938379373
150,0.06129537250048348
151,0.06178164472138243
152,0.059606913809797595
153,0.0586042627525915
154,0.058889253780112734
155,0.05890451887223337
156,0.05895057556751583
157,0.05829193023964763
158,0.05746887833811343
159,0.05784708053605365
160,0.05653866014576384
161,0.058118734492122064
162,0.055992185953073204
163,0.05487810605804303
164,0.05632779755563076
165,0.05614293007446187
166,0.05564375758902835
167,0.05832388343489064
168,0.05423068742467357
169,0.053225755475328436
170,0.052674969009655924
171,0.053433919857655256
172,0.051391648910274465
173,0.05201421247329563
174,0.05239499375290636
175,0.05169519544246474
176,0.05181183045663472
177,0.05235240191021668
178,0.0526145309808531
179,0.05169257360310959
180,0.05099331570922264
181,0.051598333820168464
182,0.05244500650691667
183,0.050621030070552867
184,0.04897561513852062
185,0.04720605954727424
186,0.04805968450714967
187,0.04835300679717745
188,0.04700672313837068
189,0.048497535421379974
190,0.04774130805994251
191,0.04773840319830924
192,0.04605705816564815
193,0.046372042453315644
194,0.048214658961764405
195,0.06388132635038346
