,LossValues
0,0.09888788214552083
1,0.08308946871797421
2,0.08353844456308122
3,0.08208440578476127
4,0.0833659286477736
5,0.0834749019372144
6,0.0821477092769263
7,0.08135857667574393
8,0.08065541173397962
9,0.0808327179402113
10,0.08009844649183963
11,0.07899217414004463
12,0.07987143964107547
13,0.0790811057834487
14,0.07918582084987845
15,0.0789541006420872
16,0.07777927170640656
17,0.07845725549850613
18,0.07850561902991363
19,0.07848426450176962
20,0.07837459301975157
21,0.07827298635882991
22,0.07825508352834731
23,0.07832052199436086
24,0.07834607535707099
25,0.07756416132074914
26,0.07789487391710281
27,0.07842264622117259
28,0.07806039533378291
29,0.07805468110434179
30,0.07812578246063952
31,0.07787480612751096
32,0.07697426369746349
33,0.07804626763598728
34,0.07767759409866162
35,0.07752909644373826
36,0.07789489081395524
37,0.07792789307755552
38,0.07793216500431299
39,0.07767885191632169
40,0.07777473568317614
41,0.07785360262330089
42,0.07746868351075266
43,0.07752802249576364
44,0.0777333429848243
45,0.07741766323202423
46,0.07764009873582316
47,0.07736243952863983
48,0.07719947502482682
49,0.07760412576940975
50,0.07761906576342881
51,0.07736175894803766
52,0.07750118217830147
53,0.07741621442671333
54,0.0775478461291641
55,0.07728886497872216
56,0.07709985618878688
57,0.0772719836926886
58,0.07743227064409959
59,0.07718514253584934
60,0.07680463955538082
61,0.07673425897623279
62,0.0771228164500956
63,0.07710896239482931
64,0.07715639773024512
65,0.07661598363691675
66,0.07660121036626931
67,0.07661715495799269
68,0.07698327406043452
69,0.07684374163259886
70,0.07690046734309622
71,0.07654928635539753
72,0.07658259374355632
73,0.07672968694740641
74,0.07675686530170164
75,0.07640232275506216
76,0.07604134303983301
77,0.07677905908453145
78,0.07626881021341043
79,0.07626470522622444
80,0.07683907081705652
81,0.0765923659616549
82,0.07619040352957589
83,0.07624829244533819
84,0.07646191552547472
85,0.07605483243241906
86,0.07638493137034987
87,0.07656483445316553
88,0.07590921868437103
89,0.07559572110351707
90,0.07585691692241069
91,0.07606368693190493
92,0.07572695320206028
93,0.07556201088508326
94,0.07557493100674557
95,0.07531271312784936
96,0.07522761891596019
97,0.07545003981795162
98,0.07537867172089006
99,0.07584030262660235
100,0.07506180087304008
101,0.07507253153848328
102,0.0753389975621498
103,0.07492566862077053
104,0.07569615266818021
105,0.07469414638554943
106,0.07474428155858602
107,0.07474225875921547
108,0.07471258031936097
109,0.07427191215434245
110,0.07470796566589602
111,0.07407778709395123
112,0.07436767381815505
113,0.07404089748992451
114,0.07442352628069264
115,0.07339713526224452
116,0.07372661857932274
117,0.0741400747959103
118,0.0740098182910255
119,0.07470929306665701
120,0.07519845055815365
121,0.07402554578480444
122,0.07330126628013593
123,0.07290207722689956
124,0.07235149340704083
125,0.07314498245250434
126,0.07279338953750474
127,0.07328704282242272
128,0.07201536061308746
129,0.07212173947066601
130,0.07235009193287364
131,0.07216127369818943
132,0.07065336747161512
133,0.06985416408029518
134,0.07041255863649505
135,0.07020537852908351
136,0.07043193511864436
137,0.07107844928811703
138,0.06917718600016087
139,0.06859044166880526
140,0.06838076212443411
141,0.06817391403352044
142,0.06762882975661862
143,0.06750805225289826
144,0.06724210058538509
145,0.06750186213425227
146,0.06607665337755211
147,0.06561371803815876
148,0.06545035910260465
149,0.0651608030478071
150,0.06563748023472726
151,0.0647940112311127
152,0.06476331661854472
153,0.0634539834822395
154,0.0636372802878863
155,0.06279791721941105
156,0.06236631957082344
157,0.06253454095817038
158,0.06187407437911523
159,0.06178843269922903
160,0.06067002928882305
161,0.060618146256144555
162,0.06076344200742564
163,0.059031817164005976
164,0.05845269928353706
165,0.05999145222761269
166,0.05852684398580875
167,0.058556188945658505
168,0.05665476407323565
169,0.056527751398139765
170,0.056063046030301066
171,0.05600185106907572
172,0.05542630367978875
173,0.05354681075550616
174,0.05545675732927131
175,0.054124750645964274
176,0.05340915218195213
177,0.05247508998893734
178,0.051197861936608594
179,0.05272830239430602
180,0.0514692580161084
181,0.050078796804882586
182,0.050095810870906074
183,0.05004841087585581
184,0.049508278274775615
185,0.04838850172901792
186,0.04915402877876269
187,0.048220772695328505
188,0.04724925199323999
189,0.046908594601388486
190,0.04802790578521256
191,0.04695433386534985
192,0.045859111373179724
193,0.04610384237353823
194,0.04543762637435326
195,0.04559497192635068
196,0.04547395046600806
197,0.044117907411418855
198,0.04382136933106397
199,0.04396726147803877
200,0.043771286661337526
201,0.04318881713386093
202,0.04186090938414314
203,0.04113841075117567
204,0.041679935064166784
205,0.040674981594617875
206,0.04179180649641369
207,0.038566747081599066
208,0.039162065318253426
209,0.03983030815808369
210,0.0424949566201706
211,0.03932282847485372
212,0.03833228890185377
213,0.040497881543290405
214,0.040046667480575185
215,0.03687768994963595
216,0.03797985570106123
217,0.035543446096458604
218,0.03777007061788546
219,0.0373457936802879
220,0.03507859417836049
221,0.03490331395628995
222,0.03409494456302907
223,0.03611842311719166
224,0.035044016083702445
225,0.0342183384512152
226,0.035839692573063076
227,0.0334542481661109
228,0.03277608248338636
229,0.03406697779428214
230,0.03358354840228068
231,0.033351489958087246
232,0.0318982876737469
233,0.03154626658319363
234,0.03139721043407917
235,0.03165645583067089
236,0.030785932654647956
237,0.0314247067685106
238,0.03066362621861377
239,0.029776269819454422
240,0.030915457073466053
241,0.030198234815283546
242,0.030193338403478265
243,0.02971018896537966
244,0.029371683111613884
245,0.029301937287008122
246,0.028988809474477812
247,0.028531360656156073
248,0.028095418603957763
249,0.029448478249832988
250,0.027920809956932708
251,0.02746122328764094
252,0.027850366397095577
253,0.027646926547666744
254,0.02760291603460376
255,0.02778273682841765
256,0.028348290926909873
257,0.02744901572753276
258,0.02717167598062328
259,0.026507337777210132
260,0.026472812767938843
261,0.025836406300576136
262,0.02604092424735427
263,0.02625007167392011
264,0.025764270760451576
265,0.025675688454482173
266,0.02545068824630497
267,0.025539467701621885
268,0.027658652480957762
269,0.028242508598071123
270,0.026623326328782632
271,0.02420711933934529
272,0.0247522422079263
273,0.024629299969611957
274,0.024387884752026627
275,0.023930871011024073
276,0.0239484150494848
277,0.023736432011771415
278,0.024757970008067787
279,0.024330398990839188
280,0.024592118321119676
281,0.02306763090226533
282,0.024332348564972302
283,0.024181168210426613
284,0.024331849051772485
285,0.021309943254371837
286,0.023817561816291084
287,0.02360638856355633
288,0.02274032333765977
289,0.022699332513314272
290,0.022762995554200773
291,0.023617071981009628
292,0.02333303733861872
293,0.023499862265972688
294,0.02306995292227449
295,0.021798796095286628
296,0.021663808571507355
