,RunNumber,Staves,Rows,PedestalValue
0,298594,1A,M1B,0.48243638820085566
1,298594,1A,M1T,0.417135780229678
2,298594,1A,M2B,0.615852285521279
3,298594,1A,M2T,0.46273361855437967
4,298594,1A,M3B,0.3724386399459581
5,298594,1A,M3T,0.36928619680252195
6,298594,1A,M4B,0.49921188921414095
7,298594,1A,M4T,0.3827966674172484
8,298594,1A,S1B,0.4878405764467462
9,298594,1A,S1T,0.47342940779103804
10,298594,1A,S2B,0.6152893492456654
11,298594,1A,S2T,0.5814005854537266
12,298594,1A,S3B,0.5627111011033551
13,298594,1A,S3T,0.33528484575546047
14,298594,1A,S4B,0.3066876829542896
15,298594,1A,S4T,0.3096149515874803
16,298594,1C,M1B,0.48457554604818737
17,298594,1C,M1T,0.39968475568565637
18,298594,1C,M2B,0.45665390677775275
19,298594,1C,M2T,0.39383021841927496
20,298594,1C,M3B,0.27966674172483674
21,298594,1C,M3T,0.35532537716730467
22,298594,1C,M4B,0.2988065750956992
23,298594,1C,M4T,0.3976581850934474
24,298594,1C,S1B,0.4547399234406665
25,298594,1C,S1T,0.5243188471065076
26,298594,1C,S2B,0.5024769196126998
27,298594,1C,S2T,0.44156721459130827
28,298594,1C,S3B,0.48750281468137807
29,298594,1C,S3T,0.20873677099752308
30,298594,1C,S4B,0.3100653006079712
31,298594,1C,S4T,0.4372888988966449
32,298594,2A,M1B,0.527358702994821
33,298594,2A,M1T,0.3885386174285071
34,298594,2A,M2B,0.28011709074532765
35,298594,2A,M2T,0.32042332807926144
36,298594,2A,M3B,0.4321098851609998
37,298594,2A,M3T,0.218419274938077
38,298594,2A,M4B,0.42963296554829994
39,298594,2A,M4T,0.4339112812429633
40,298594,2A,S1B,0.4217518576897095
41,298594,2A,S1T,0.4808601666291376
42,298594,2A,S2B,0.5158748029723036
43,298594,2A,S2T,0.4357126773249268
44,298594,2A,S3B,0.5924341364557533
45,298594,2A,S3T,0.49628462058095024
46,298594,2A,S4B,0.49628462058095024
47,298594,2A,S4T,0.49628462058095024
48,298594,2C,M1B,0.44685881558207613
49,298594,2C,M1T,0.38932672821436615
50,298594,2C,M2B,0.41004278315694664
51,298594,2C,M2T,0.2648052240486377
52,298594,2C,M3B,0.389777077234857
53,298594,2C,M3T,0.5850033776176536
54,298594,2C,M4B,0.3965323125422202
55,298594,2C,M4T,0.6172033325827516
56,298594,2C,S1B,0.41184417923891015
57,298594,2C,S1T,0.469038504841252
58,298594,2C,S2B,0.5485251069578924
59,298594,2C,S2T,0.47894618329205135
60,298594,2C,S3B,0.5055167755010133
61,298594,2C,S3T,0.4913307813555505
62,298594,2C,S4B,0.4913307813555505
63,298594,2C,S4T,0.4913307813555505
64,298594,3A,M1B,0.5633866246340914
65,298594,3A,M1T,0.6027921639270435
66,298594,3A,M2B,0.46273361855437967
67,298594,3A,M2T,0.4260301733843729
68,298594,3A,M3B,0.3510470614726413
69,298594,3A,M3T,0.32943030848907906
70,298594,3A,M4B,0.3546498536365683
71,298594,3A,M4T,0.3823463183967575
72,298594,3A,S1B,0.4708399009232155
73,298594,3A,S1T,0.48750281468137807
74,298594,3A,S2B,0.4816482774149966
75,298594,3A,S2T,0.4064399909930196
76,298594,3A,S3B,0.5151992794415672
77,298594,3A,S3T,0.431209187120018
78,298594,3A,S4B,0.431209187120018
79,298594,3A,S4T,0.431209187120018
80,298594,3C,M1B,0.48750281468137807
81,298594,3C,M1T,0.48750281468137807
82,298594,3C,M2B,0.44967349696014414
83,298594,3C,M2T,0.49245665390677773
84,298594,3C,M3B,0.41161900472866475
85,298594,3C,M3T,0.5906327403737897
86,298594,3C,M4B,0.4195001125872551
87,298594,3C,M4T,0.598964197252871
88,298594,3C,S1B,0.5001125872551228
89,298594,3C,S1T,0.5766719207385724
90,298594,3C,S2B,0.4920063048862869
91,298594,3C,S2T,0.5221796892591759
92,298594,3C,S3B,0.4908804323350597
93,298594,3C,S3T,0.44967349696014414
94,298594,3C,S4B,0.44967349696014414
95,298594,3C,S4T,0.44967349696014414
96,298594,4A,M1B,0.48750281468137807
97,298594,4A,M1T,0.4872776401711326
98,298594,4A,M2B,0.5397433010583202
99,298594,4A,M2T,0.5091195676649404
100,298594,4A,M3B,0.5041657284395407
101,298594,4A,M3T,0.42738122044584553
102,298594,4A,M4B,0.5010132852961044
103,298594,4A,M4T,0.48119792839450576
104,298594,4A,S1B,0.4742175185768971
105,298594,4A,S1T,0.4897545597838325
106,298594,4A,S2B,0.5802747129024994
107,298594,4A,S2T,0.4447196577347444
108,298594,4A,S3B,0.48637694213015087
109,298594,4A,S3T,0.4573294303084891
110,298594,4A,S4B,0.4573294303084891
111,298594,4A,S4T,0.4573294303084891
112,298594,4C,M1B,0.5577572618779554
113,298594,4C,M1T,0.5001125872551228
114,298594,4C,M2B,0.48750281468137807
115,298594,4C,M2T,0.4631839675748705
116,298594,4C,M3B,0.46340914208511597
117,298594,4C,M3T,0.4154469714028372
118,298594,4C,M4B,0.4672371087592885
119,298594,4C,M4T,0.46183292051339786
120,298594,4C,S1B,0.5248817833821211
121,298594,4C,S1T,0.5624859265931097
122,298594,4C,S2B,0.48637694213015087
123,298594,4C,S2T,0.47894618329205135
124,298594,4C,S3B,0.4886286872326053
125,298594,4C,S3T,0.46633641071830667
126,298594,4C,S4B,0.46633641071830667
127,298594,4C,S4T,0.46633641071830667
128,298594,5A,M1B,0.4850258950686782
129,298594,5A,M1T,0.4647601891465886
130,298594,5A,M2B,0.5487502814681378
131,298594,5A,M2T,0.4805224048637694
132,298594,5A,M3B,0.49583427156045934
133,298594,5A,M3T,0.4904300833145688
134,298594,5A,M4B,0.5183517225850034
135,298594,5A,M4T,0.5097950911956767
136,298594,5A,S1B,0.4357126773249268
137,298594,5A,S1T,0.49110560684530513
138,298594,5A,S2B,0.48480072055843276
139,298594,5A,S2T,0.47444269308714254
140,298594,5A,S3B,0.48817833821211437
141,298594,5A,S3T,0.4654357126773249
142,298594,5A,S4B,0.4654357126773249
143,298594,5A,S4T,0.4654357126773249
144,298594,5C,M1B,0.5820761089844629
145,298594,5C,M1T,0.5586579599189372
146,298594,5C,M2B,0.4724161224949336
147,298594,5C,M2T,0.4816482774149966
148,298594,5C,M3B,0.4372888988966449
149,298594,5C,M3T,0.4032875478495834
150,298594,5C,M4B,0.42512947534339113
151,298594,5C,M4T,0.47624408916910604
152,298594,5C,S1B,0.5714929070029273
153,298594,5C,S1T,0.5949110560684531
154,298594,5C,S2B,0.43188471065075434
155,298594,5C,S2T,0.516099977482549
156,298594,5C,S3B,0.46183292051339786
157,298594,5C,S3T,0.436838549876154
158,298594,5C,S4B,0.436838549876154
159,298594,5C,S4T,0.436838549876154
160,298594,6A,M1B,0.47038955190272463
161,298594,6A,M1T,0.48750281468137807
162,298594,6A,M2B,0.5190272461157397
163,298594,6A,M2T,0.51407340689034
164,298594,6A,M3B,0.48682729115064177
165,298594,6A,M3T,0.4253546498536366
166,298594,6A,M4B,0.5260076559333483
167,298594,6A,M4T,0.43301058320198155
168,298594,6A,S1B,0.48750281468137807
169,298594,6A,S1T,0.4987615401936501
170,298594,6A,S2B,0.5586579599189372
171,298594,6A,S2T,0.4861517676199054
172,298594,6A,S3B,0.487953163701869
173,298594,6A,S3T,0.48412519702769646
174,298594,6A,S4B,0.48412519702769646
175,298594,6A,S4T,0.48412519702769646
176,298594,6C,M1B,0.5034902049088044
177,298594,6C,M1T,0.4994370637243864
178,298594,6C,M2B,0.4343616302634542
179,298594,6C,M2T,0.4886286872326053
180,298594,6C,M3B,0.46926367935149743
181,298594,6C,M3T,0.4539518126548075
182,298594,6C,M4B,0.4580049538392254
183,298594,6C,M4T,0.5203782931772123
184,298594,6C,S1B,0.5192524206259852
185,298594,6C,S1T,0.5795991893717631
186,298594,6C,S2B,0.46273361855437967
187,298594,6C,S2T,0.4825489754559784
188,298594,6C,S3B,0.48997973429407793
189,298594,6C,S3T,0.4032875478495834
190,298594,6C,S4B,0.4032875478495834
191,298594,6C,S4T,0.4032875478495834
192,298594,7A,M1B,0.4321098851609998
193,298594,7A,M1T,0.48750281468137807
194,298594,7A,M2B,0.5023643323575772
195,298594,7A,M2T,0.48592659310965997
196,298594,7A,M3B,0.45034902049088044
197,298594,7A,M3T,0.44314343616302637
198,298594,7A,M4B,0.49696014411168654
199,298594,7A,M4T,0.5179013735645125
200,298594,7A,S1B,0.4654357126773249
201,298594,7A,S1T,0.48750281468137807
202,298594,7A,S2B,0.5156496284620581
203,298594,7A,S2T,0.4568790812879982
204,298594,7A,S3B,0.4866021166403963
205,298594,7A,S3T,0.4820986264354875
206,298594,7A,S4B,0.4820986264354875
207,298594,7A,S4T,0.4820986264354875
208,298594,7C,M1B,0.49515874802972304
209,298594,7C,M1T,0.5566313893267282
210,298594,7C,M2B,0.4884035127223598
211,298594,7C,M2T,0.42197703219995497
212,298594,7C,M3B,0.4339112812429633
213,298594,7C,M3T,0.4327854086917361
214,298594,7C,M4B,0.42963296554829994
215,298594,7C,M4T,0.4983111911731592
216,298594,7C,S1B,0.48750281468137807
217,298594,7C,S1T,0.4949335735194776
218,298594,7C,S2B,0.48750281468137807
