,RunNumber,Staves,Rows,PedestalValue
154,293532,5C,S2B,0.8458589640723901
155,293532,5C,S2T,0.8305250958366766
156,293532,5C,S3B,0.7842560399393778
157,293532,5C,S3T,0.7747169474904163
158,293532,5C,S4B,0.7747169474904163
159,293532,5C,S4T,0.7747169474904163
160,293532,6A,M1B,0.7758759026477668
161,293532,6A,M1T,0.7915663724703575
162,293532,6A,M2B,0.6533832575554962
163,293532,6A,M2T,0.7251493269145048
164,293532,6A,M3B,0.7022376749576535
165,293532,6A,M3T,0.8225015601319426
166,293532,6A,M4B,0.7485958812516716
167,293532,6A,M4T,0.9156637247035749
168,293532,6A,S1B,0.7871980030311135
169,293532,6A,S1T,0.7691896228938219
170,293532,6A,S2B,0.6994740126593564
171,293532,6A,S2T,0.7249710261210662
172,293532,6A,S3B,0.7097263082820718
173,293532,6A,S3T,0.7494873852188643
174,293532,6A,S4B,0.7494873852188643
175,293532,6A,S4T,0.7494873852188643
176,293532,6C,M1B,0.6777213158598556
177,293532,6C,M1T,0.6777213158598556
178,293532,6C,M2B,0.8198270482303647
179,293532,6C,M2T,0.8062761879290363
180,293532,6C,M3B,0.7822055808148347
181,293532,6C,M3T,0.7959347419096016
182,293532,6C,M4B,0.9454399572078096
183,293532,6C,M4T,0.8454132120887938
184,293532,6C,S1B,0.6968886511544977
185,293532,6C,S1T,0.7016136221806187
186,293532,6C,S2B,0.7553713114023358
187,293532,6C,S2T,0.787376303824552
188,293532,6C,S3B,0.7707943300347687
189,293532,6C,S3T,0.6899349202103949
190,293532,6C,S4B,0.6899349202103949
191,293532,6C,S4T,0.6899349202103949
192,293532,7A,M1B,0.7860390478737631
193,293532,7A,M1T,0.7689221717036641
194,293532,7A,M2B,0.6647053579388429
195,293532,7A,M2T,0.7099046090755105
196,293532,7A,M3B,0.7189979495408755
197,293532,7A,M3T,0.7320139074618882
198,293532,7A,M4B,0.8284746367121334
199,293532,7A,M4T,0.8269590799679059
200,293532,7A,S1B,0.8151912276009629
201,293532,7A,S1T,0.811536061335473
202,293532,7A,S2B,0.6831594900597308
203,293532,7A,S2T,0.6883302130694482
204,293532,7A,S3B,0.7355799233306588
205,293532,7A,S3T,0.7820272800213961
206,293532,7A,S4B,0.7820272800213961
207,293532,7A,S4T,0.7820272800213961
208,293532,7C,M1B,0.7165908888294553
209,293532,7C,M1T,0.6777213158598556
210,293532,7C,M2B,0.7750735490772934
211,293532,7C,M2T,0.814567174823928
212,293532,7C,M3B,0.7639297494873852
213,293532,7C,M3T,0.8133190692698583
214,293532,7C,M4B,0.7271106356423287
215,293532,7C,M4T,0.8118035125256308
216,293532,7C,S1B,0.6777213158598556
217,293532,7C,S1T,0.6340376214674156
218,293532,7C,S2B,0.7679415173397522
219,293532,7C,S2T,0.8023535704733886
220,293532,7C,S3B,0.7703485780511724
221,293532,7C,S3T,0.7760542034412053
222,293532,7C,S4B,0.7760542034412053
223,293532,7C,S4T,0.7760542034412053
224,293532,8A,M1B,0.758134973700633
225,293532,8A,M1T,0.6581082285816172
226,293532,8A,M2B,0.6525809039850228
227,293532,8A,M2T,0.7233663189801195
228,293532,8A,M3B,0.7255950788981012
229,293532,8A,M3T,0.688597664259606
230,293532,8A,M4B,0.7589373272711064
231,293532,8A,M4T,0.2621913167513596
232,293532,8A,S1B,0.7518052955335651
233,293532,8A,S1T,0.7690113221003834
234,293532,8A,S2B,0.653650708745654
235,293532,8A,S2T,0.8425603993937774
236,293532,8A,S3B,0.6781670678434519
237,293532,8A,S3T,0.497459213693501
238,293532,8A,S4B,0.497459213693501
239,293532,8A,S4T,0.497459213693501
240,293532,8C,M1B,0.7233663189801195
241,293532,8C,M1T,0.6371578853525899
242,293532,8C,M2B,0.8227690113221005
243,293532,8C,M2T,0.824641169653205
244,293532,8C,M3B,0.7054470892395471
245,293532,8C,M3T,0.7806900240706072
246,293532,8C,M4B,0.8342694124988856
247,293532,8C,M4T,0.7947757867522511
248,293532,8C,S1B,0.658375679771775
249,293532,8C,S1T,0.7046447356690737
250,293532,8C,S2B,0.8260675760007132
251,293532,8C,S2T,0.9038958723366319
252,293532,8C,S3B,0.771240082018365
253,293532,8C,S3T,0.8004814121422841
254,293532,8C,S4B,0.8004814121422841
255,293532,8C,S4T,0.8004814121422841
256,293533,1A,M1B,0.7436034590353927
257,293533,1A,M1T,0.7198448783097086
258,293533,1A,M2B,0.7420879022911653
259,293533,1A,M2T,0.7214050102522956
260,293533,1A,M3B,0.7014353213871802
261,293533,1A,M3T,0.698671659088883
262,293533,1A,M4B,0.7127574217705269
263,293533,1A,M4T,0.7048230364625123
264,293533,1A,S1B,0.7278238388160828
265,293533,1A,S1T,0.7213158598555763
266,293533,1A,S2B,0.7449852901845414
267,293533,1A,S2T,0.7292056699652314
268,293533,1A,S3B,0.7502005883926184
269,293533,1A,S3T,0.7099046090755105
270,293533,1A,S4B,0.707408397967371
271,293533,1A,S4T,0.741018097530534
272,293533,1C,M1B,0.7233663189801195
273,293533,1C,M1T,0.7233663189801195
274,293533,1C,M2B,0.7007221182134261
275,293533,1C,M2T,0.7024159757510922
276,293533,1C,M3B,0.7014353213871802
277,293533,1C,M3T,0.700365516626549
278,293533,1C,M4B,0.7063385932067398
279,293533,1C,M4T,0.7407506463403762
280,293533,1C,S1B,0.7323259338504057
281,293533,1C,S1T,0.7308103771061781
282,293533,1C,S2B,0.7233217437817598
283,293533,1C,S2T,0.7192654007310333
284,293533,1C,S3B,0.7233663189801195
285,293533,1C,S3T,0.7042881340821967
286,293533,1C,S4B,0.7343318177765892
287,293533,1C,S4T,0.734599268966747
288,293533,2A,M1B,0.7285816171881965
289,293533,2A,M1T,0.7362485513060534
290,293533,2A,M2B,0.7107961130427031
291,293533,2A,M2T,0.709102255505037
292,293533,2A,M3B,0.7009004190068646
293,293533,2A,M3T,0.6960862975840243
294,293533,2A,M4B,0.7168583400196131
295,293533,2A,M4T,0.7339752161897121
296,293533,2A,S1B,0.7301417491307837
297,293533,2A,S1T,0.72572880449318
298,293533,2A,S2B,0.7017919229740572
299,293533,2A,S2T,0.7199786039047874
300,293533,2A,S3B,0.7004546670232683
301,293533,2A,S3T,0.7041989836854774
302,293533,2A,S4B,0.7041989836854774
303,293533,2A,S4T,0.7041989836854774
304,293533,2C,M1B,0.7207809574752608
305,293533,2C,M1T,0.7249710261210662
306,293533,2C,M2B,0.7315681554782919
307,293533,2C,M2T,0.7009895694035839
308,293533,2C,M3B,0.7006329678167068
309,293533,2C,M3T,0.7009895694035839
310,293533,2C,M4B,0.7111527146295802
311,293533,2C,M4T,0.7465454221271285
312,293533,2C,S1B,0.7255505036997415
313,293533,2C,S1T,0.7312561290897744
314,293533,2C,S2B,0.712133368993492
315,293533,2C,S2T,0.7014353213871802
316,293533,2C,S3B,0.7090131051083177
317,293533,2C,S3T,0.7015244717838994
318,293533,2C,S4B,0.7015244717838994
319,293533,2C,S4T,0.7015244717838994
320,293533,3A,M1B,0.744049211018989
321,293533,3A,M1T,0.7304092003209415
322,293533,3A,M2B,0.6984042078987251
323,293533,3A,M2T,0.7301417491307837
324,293533,3A,M3B,0.7024159757510922
325,293533,3A,M3T,0.7238120709637158
326,293533,3A,M4B,0.6995631630560757
327,293533,3A,M4T,0.74636712133369
328,293533,3A,S1B,0.7436034590353927
329,293533,3A,S1T,0.7232771685834002
330,293533,3A,S2B,0.7000980654363912
331,293533,3A,S2T,0.732281358652046
332,293533,3A,S3B,0.7063385932067398
333,293533,3A,S3T,0.7274672372292057
334,293533,3A,S4B,0.7274672372292057
335,293533,3A,S4T,0.7274672372292057
336,293533,3C,M1B,0.7233663189801195
337,293533,3C,M1T,0.7230097173932424
338,293533,3C,M2B,0.7355799233306588
339,293533,3C,M2T,0.7228314165998039
340,293533,3C,M3B,0.7387893376125524
341,293533,3C,M3T,0.7337077649995543
342,293533,3C,M4B,0.7462779709369707
343,293533,3C,M4T,0.7471694749041633
344,293533,3C,S1B,0.7230988677899617
345,293533,3C,S1T,0.7233663189801195
346,293533,3C,S2B,0.745029865382901
347,293533,3C,S2T,0.7431577070517964
348,293533,3C,S3B,0.7388784880092717
349,293533,3C,S3T,0.7214050102522956
350,293533,3C,S4B,0.7214050102522956
351,293533,3C,S4T,0.7214050102522956
352,293533,4A,M1B,0.7353124721405011
353,293533,4A,M1T,0.7233663189801195
354,293533,4A,M2B,0.7005438174199875
355,293533,4A,M2T,0.7260408308816975
356,293533,4A,M3B,0.7045555852723545
357,293533,4A,M3T,0.7290719443701524
358,293533,4A,M4B,0.7227422662030847
359,293533,4A,M4T,0.7263082820718553
360,293533,4A,S1B,0.729606846750468
361,293533,4A,S1T,0.7232771685834002
362,293533,4A,S2B,0.7222073638227691
363,293533,4A,S2T,0.7241686725505929
364,293533,4A,S3B,0.7115093162164572
365,293533,4A,S3T,0.7394133903895873
366,293533,4A,S4B,0.7394133903895873
367,293533,4A,S4T,0.7394133903895873
368,293533,4C,M1B,0.7232771685834002
369,293533,4C,M1T,0.7080324507444058
370,293533,4C,M2B,0.7361148257109744
371,293533,4C,M2T,0.7426228046714808
372,293533,4C,M3B,0.7400374431666221
373,293533,4C,M3T,0.7500222875991799
374,293533,4C,M4B,0.7428902558616386
375,293533,4C,M4T,0.7444949630025854
376,293533,4C,S1B,0.7278238388160828
377,293533,4C,S1T,0.7206918070785415
378,293533,4C,S2B,0.7219399126326113
379,293533,4C,S2T,0.7255059285013818
380,293533,4C,S3B,0.7330837122225194
381,293533,4C,S3T,0.7471694749041633
382,293533,4C,S4B,0.7471694749041633
383,293533,4C,S4T,0.7471694749041633
384,293533,5A,M1B,0.7455647677632166
385,293533,5A,M1T,0.7232771685834002
386,293533,5A,M2B,0.7189087991441562
387,293533,5A,M2T,0.7242578229473121
388,293533,5A,M3B,0.7113310154230187
389,293533,5A,M3T,0.7266648836587323
390,293533,5A,M4B,0.721850762235892
391,293533,5A,M4T,0.7194437015244718
392,293533,5A,S1B,0.7239012213604351
393,293533,5A,S1T,0.7233663189801195
394,293533,5A,S2B,0.7239012213604351
395,293533,5A,S2T,0.748060978871356
396,293533,5A,S3B,0.7160559864491397
397,293533,5A,S3T,0.7399482927699028
398,293533,5A,S4B,0.7399482927699028
399,293533,5A,S4T,0.7399482927699028
400,293533,5C,M1B,0.7224748150129269
401,293533,5C,M1T,0.7198003031113489
402,293533,5C,M2B,0.742355353481323
403,293533,5C,M2T,0.7412855487206919
404,293533,5C,M3B,0.7451190157796203
405,293533,5C,M3T,0.7425336542747616
406,293533,5C,M4B,0.7460105197468129
407,293533,5C,M4T,0.7402157439600606
408,293533,5C,S1B,0.7233663189801195
409,293533,5C,S1T,0.7233663189801195
410,293533,5C,S2B,0.7314790050815726
411,293533,5C,S2T,0.7224748150129269
412,293533,5C,S3B,0.7470803245074441
413,293533,5C,S3T,0.7444058126058661
414,293533,5C,S4B,0.7444058126058661
415,293533,5C,S4T,0.7444058126058661
416,293533,6A,M1B,0.7429794062583579
417,293533,6A,M1T,0.7343318177765892
418,293533,6A,M2B,0.7101720602656683
419,293533,6A,M2T,0.7338860657929928
420,293533,6A,M3B,0.7025051261478114
421,293533,6A,M3T,0.7455647677632166
422,293533,6A,M4B,0.7212267094588571
423,293533,6A,M4T,0.7443166622091468
424,293533,6A,S1B,0.7234554693768388
425,293533,6A,S1T,0.7233663189801195
426,293533,6A,S2B,0.7230988677899617
427,293533,6A,S2T,0.7245252741374699
428,293533,6A,S3B,0.7213158598555763
429,293533,6A,S3T,0.7304092003209415
430,293533,6A,S4B,0.7304092003209415
431,293533,6A,S4T,0.7304092003209415
432,293533,6C,M1B,0.719176250334314
433,293533,6C,M1T,0.7222073638227691
434,293533,6C,M2B,0.7402157439600606
435,293533,6C,M2T,0.7315681554782919
436,293533,6C,M3B,0.7426228046714808
437,293533,6C,M3T,0.743692609432112
438,293533,6C,M4B,0.7452973165730588
439,293533,6C,M4T,0.7380761344387983
440,293533,6C,S1B,0.7247927253276277
441,293533,6C,S1T,0.7233663189801195
442,293533,6C,S2B,0.7291610947668717
443,293533,6C,S2T,0.7375412320584827
444,293533,6C,S3B,0.7345101185700277
445,293533,6C,S3T,0.7266648836587323
446,293533,6C,S4B,0.7266648836587323
447,293533,6C,S4T,0.7266648836587323
448,293533,7A,M1B,0.7250601765177855
449,293533,7A,M1T,0.7233663189801195
450,293533,7A,M2B,0.7197111527146296
451,293533,7A,M2T,0.7472586253008826
452,293533,7A,M3B,0.72087010787198
453,293533,7A,M3T,0.7249710261210662
454,293533,7A,M4B,0.7414638495141304
455,293533,7A,M4T,0.745029865382901
456,293533,7A,S1B,0.7247035749309084
457,293533,7A,S1T,0.7233663189801195
458,293533,7A,S2B,0.7232771685834002
459,293533,7A,S2T,0.7234554693768388
460,293533,7A,S3B,0.7281804404029598
461,293533,7A,S3T,0.734599268966747
462,293533,7A,S4B,0.734599268966747
463,293533,7A,S4T,0.734599268966747
464,293533,7C,M1B,0.7233663189801195
465,293533,7C,M1T,0.7172149416064901
466,293533,7C,M2B,0.7329054114290809
467,293533,7C,M2T,0.7375412320584827
468,293533,7C,M3B,0.7428011054649194
469,293533,7C,M3T,0.7462779709369707
470,293533,7C,M4B,0.7428902558616386
471,293533,7C,M4T,0.7382544352322368
472,293533,7C,S1B,0.7230988677899617
473,293533,7C,S1T,0.7175715431933672
474,293533,7C,S2B,0.7211375590621378
475,293533,7C,S2T,0.7232771685834002
476,293533,7C,S3B,0.7396808415797451
477,293533,7C,S3T,0.7316573058750112
478,293533,7C,S4B,0.7316573058750112
479,293533,7C,S4T,0.7316573058750112
480,293533,8A,M1B,0.7313898546848534
481,293533,8A,M1T,0.7177498439868057
482,293533,8A,M2B,0.7112418650262994
483,293533,8A,M2T,0.7233663189801195
484,293533,8A,M3B,0.7197111527146296
485,293533,8A,M3T,0.7290719443701524
486,293533,8A,M4B,0.7240795221538736
487,293533,8A,M4T,0.7002763662298298
488,293533,8A,S1B,0.7233663189801195
489,293533,8A,S1T,0.7233663189801195
490,293533,8A,S2B,0.7234554693768388
491,293533,8A,S2T,0.7356690737273781
492,293533,8A,S3B,0.7096371578853526
493,293533,8A,S3T,0.7012570205937416
494,293533,8A,S4B,0.7012570205937416
495,293533,8A,S4T,0.7012570205937416
496,293533,8C,M1B,0.7233663189801195
497,293533,8C,M1T,0.7010787198003031
498,293533,8C,M2B,0.7337077649995543
499,293533,8C,M2T,0.7424445038780423
500,293533,8C,M3B,0.7330837122225194
501,293533,8C,M3T,0.7359365249175359
502,293533,8C,M4B,0.7448515645894624
503,293533,8C,M4T,0.7395025407863065
504,293533,8C,S1B,0.7168583400196131
505,293533,8C,S1T,0.7233663189801195
506,293533,8C,S2B,0.7343318177765892
507,293533,8C,S2T,0.7432468574485157
508,293533,8C,S3B,0.7460105197468129
509,293533,8C,S3T,0.7476152268877597
510,293533,8C,S4B,0.7476152268877597
511,293533,8C,S4T,0.7476152268877597
512,297288,1A,M1B,0.713827226531158
513,297288,1A,M1T,0.7010787198003031
514,297288,1A,M2B,0.73058750111438
515,297288,1A,M2T,0.7243469733440314
516,297288,1A,M3B,0.6982259071052866
517,297288,1A,M3T,0.7090131051083177
518,297288,1A,M4B,0.7182847463671214
519,297288,1A,M4T,0.7148970312917893
520,297288,1A,S1B,0.7234554693768388
521,297288,1A,S1T,0.7512703931532496
522,297288,1A,S2B,0.7440937862173487
523,297288,1A,S2T,0.7374520816617635
524,297288,1A,S3B,0.7394133903895873
525,297288,1A,S3T,0.7341535169831506
526,297288,1A,S4B,0.7156993848622627
527,297288,1A,S4T,0.7339752161897121
528,297288,1C,M1B,0.7158776856557012
529,297288,1C,M1T,0.7136489257377195
530,297288,1C,M2B,0.7131140233574039
531,297288,1C,M2T,0.727556387625925
532,297288,1C,M3B,0.7170366408130516
533,297288,1C,M3T,0.7108852634394224
534,297288,1C,M4B,0.7111527146295802
535,297288,1C,M4T,0.7080324507444058
536,297288,1C,S1B,0.7251939021128644
537,297288,1C,S1T,0.7395916911830258
538,297288,1C,S2B,0.7171703664081306
539,297288,1C,S2T,0.7010341446019435
540,297288,1C,S3B,0.7233663189801195
541,297288,1C,S3T,0.718819648747437
542,297288,1C,S4B,0.7107069626459838
543,297288,1C,S4T,0.7130248729606847
544,297288,2A,M1B,0.7402603191584203
545,297288,2A,M1T,0.7259071052866185
546,297288,2A,M2B,0.724881875724347
547,297288,2A,M2T,0.7263082820718553
548,297288,2A,M3B,0.7482392796647945
549,297288,2A,M3T,0.6943032896496389
550,297288,2A,M4B,0.726219131675136
551,297288,2A,M4T,0.7462779709369707
552,297288,2A,S1B,0.7150753320852278
553,297288,2A,S1T,0.7386110368191139
554,297288,2A,S2B,0.7249710261210662
555,297288,2A,S2T,0.7048230364625123
556,297288,2A,S3B,0.7324596594454845
557,297288,2A,S3T,0.7201569046982259
558,297288,2A,S4B,0.7201569046982259
559,297288,2A,S4T,0.7201569046982259
560,297288,2C,M1B,0.7234554693768388
561,297288,2C,M1T,0.7193099759293929
562,297288,2C,M2B,0.7261299812784168
563,297288,2C,M2T,0.7323705090487653
564,297288,2C,M3B,0.700365516626549
565,297288,2C,M3T,0.7315681554782919
566,297288,2C,M4B,0.7320139074618882
567,297288,2C,M4T,0.727912989212802
568,297288,2C,S1B,0.7216278862440938
569,297288,2C,S1T,0.7316573058750112
570,297288,2C,S2B,0.7219399126326113
571,297288,2C,S2T,0.7155210840688241
572,297288,2C,S3B,0.7282695907996791
573,297288,2C,S3T,0.7156102344655434
574,297288,2C,S4B,0.7156102344655434
575,297288,2C,S4T,0.7156102344655434
576,297288,3A,M1B,0.7318356066684497
577,297288,3A,M1T,0.7277346884193635
578,297288,3A,M2B,0.7180172951769636
579,297288,3A,M2T,0.7096371578853526
580,297288,3A,M3B,0.7051796380493893
581,297288,3A,M3T,0.7007221182134261
582,297288,3A,M4B,0.7136489257377195
583,297288,3A,M4T,0.7190870999375948
584,297288,3A,S1B,0.71480788089507
585,297288,3A,S1T,0.7232771685834002
586,297288,3A,S2B,0.7409289471338147
587,297288,3A,S2T,0.7269323348488901
588,297288,3A,S3B,0.7122225193902113
589,297288,3A,S3T,0.737986984042079
590,297288,3A,S4B,0.737986984042079
591,297288,3A,S4T,0.737986984042079
592,297288,3C,M1B,0.7233663189801195
593,297288,3C,M1T,0.7227422662030847
594,297288,3C,M2B,0.7111527146295802
595,297288,3C,M2T,0.7272889364357672
596,297288,3C,M3B,0.7199786039047874
597,297288,3C,M3T,0.741018097530534
598,297288,3C,M4B,0.7253276277079433
599,297288,3C,M4T,0.7420879022911653
600,297288,3C,S1B,0.7210484086654186
601,297288,3C,S1T,0.7247035749309084
602,297288,3C,S2B,0.7247035749309084
603,297288,3C,S2T,0.7253276277079433
604,297288,3C,S3B,0.7254167781046627
605,297288,3C,S3T,0.7223856646162076
606,297288,3C,S4B,0.7223856646162076
607,297288,3C,S4T,0.7223856646162076
608,297288,4A,M1B,0.7225639654096461
609,297288,4A,M1T,0.7203352054916645
610,297288,4A,M2B,0.7273780868324864
611,297288,4A,M2T,0.7244361237407507
612,297288,4A,M3B,0.7116876170098957
613,297288,4A,M3T,0.7242578229473121
614,297288,4A,M4B,0.7453864669697781
615,297288,4A,M4T,0.7113310154230187
616,297288,4A,S1B,0.7229205669965232
617,297288,4A,S1T,0.7195328519211911
618,297288,4A,S2B,0.7230097173932424
619,297288,4A,S2T,0.71480788089507
620,297288,4A,S3B,0.7237229205669966
621,297288,4A,S3T,0.7256842292948203
622,297288,4A,S4B,0.7256842292948203
623,297288,4A,S4T,0.7256842292948203
624,297288,4C,M1B,0.7200677543015067
625,297288,4C,M1T,0.7251493269145048
626,297288,4C,M2B,0.7212267094588571
627,297288,4C,M2T,0.7212267094588571
628,297288,4C,M3B,0.7243469733440314
629,297288,4C,M3T,0.7264865828652938
630,297288,4C,M4B,0.7206026566818222
631,297288,4C,M4T,0.723544619773558
632,297288,4C,S1B,0.7260408308816975
633,297288,4C,S1T,0.7232771685834002
634,297288,4C,S2B,0.7245252741374699
635,297288,4C,S2T,0.723188018186681
636,297288,4C,S3B,0.723188018186681
637,297288,4C,S3T,0.721494160649015
638,297288,4C,S4B,0.721494160649015
639,297288,4C,S4T,0.721494160649015
640,297288,5A,M1B,0.72087010787198
641,297288,5A,M1T,0.7233663189801195
642,297288,5A,M2B,0.7342426673798699
643,297288,5A,M2T,0.7276455380226442
644,297288,5A,M3B,0.7280912900062405
645,297288,5A,M3T,0.723188018186681
646,297288,5A,M4B,0.7261299812784168
647,297288,5A,M4T,0.7228314165998039
648,297288,5A,S1B,0.7167691896228938
649,297288,5A,S1T,0.7226531158063654
650,297288,5A,S2B,0.7498439868057413
651,297288,5A,S2T,0.7212267094588571
652,297288,5A,S3B,0.7477935276811982
653,297288,5A,S3T,0.7250601765177855
654,297288,5A,S4B,0.7250601765177855
655,297288,5A,S4T,0.7250601765177855
656,297288,5C,M1B,0.7263974324685745
657,297288,5C,M1T,0.7233663189801195
658,297288,5C,M2B,0.7249710261210662
659,297288,5C,M2T,0.7228314165998039
660,297288,5C,M3B,0.7210484086654186
661,297288,5C,M3T,0.724881875724347
662,297288,5C,M4B,0.7226531158063654
663,297288,5C,M4T,0.7236337701702773
664,297288,5C,S1B,0.7222073638227691
665,297288,5C,S1T,0.7232771685834002
666,297288,5C,S2B,0.7197111527146296
667,297288,5C,S2T,0.7296959971471874
