,LossValues
0,0.09514053132651108
1,0.028974330352087106
2,0.027078432463375584
3,0.024117316086111323
4,0.02326141144814236
5,0.023773945468877043
6,0.02361710396196161
7,0.025390797893383672
8,0.02353091930438365
9,0.023755088581570556
10,0.023317768970238312
11,0.022456254045079862
12,0.02306882375186043
13,0.022925448903281773
14,0.02270722429135016
15,0.023171311177845513
16,0.02270482380741409
17,0.023470860174191848
18,0.023030833008566072
19,0.023115305030452355
20,0.02518623378793044
21,0.022139600378328135
22,0.02315269999339112
23,0.022885856351682117
24,0.02320392503003989
25,0.023326493334025145
26,0.02336594575483884
27,0.024680513456197723
28,0.02317338127509824
29,0.02318098708721144
30,0.02251046387079571
31,0.022988217483673776
32,0.02200476359575987
33,0.023660662484222224
34,0.02244257291645876
35,0.022501039019386684
36,0.02290860064593809
37,0.02275100806062775
38,0.022888487105124762
39,0.022498690090807422
40,0.022079295378976634
41,0.022499103198892305
42,0.022407531339143003
43,0.022756913543811867
44,0.02175724596184279
45,0.02268413474251117
46,0.022074587709669555
47,0.022583364808399762
48,0.02182895234519882
49,0.02228783649791564
50,0.02228821980367814
51,0.022181222015725716
52,0.022178538077111756
53,0.02193136190596436
54,0.02241257657962186
55,0.021960498565541848
56,0.02191583951935172
57,0.022072492267138193
58,0.022037471644580364
59,0.022007325564378073
60,0.02217901617820774
61,0.02154408618142562
62,0.022303078223818114
63,0.021784316349242414
64,0.021973241785807267
65,0.021698043615158116
66,0.0221464354544878
67,0.021309484960511327
68,0.021710901787238463
69,0.021871990956632153
70,0.021493298899648444
71,0.021243541734293103
72,0.021088141182969724
73,0.021535324664520367
74,0.02120243864400046
75,0.02082258798847241
76,0.021308560988732746
77,0.021644061065411994
78,0.021153969656942145
79,0.021216537869934524
80,0.021121592726558447
81,0.020891994071592177
82,0.02120434755592474
83,0.02154138601118965
84,0.02112766428451453
85,0.02104155719280243
86,0.021544418297708035
87,0.020841517518939718
88,0.0214892865956894
89,0.020688472149361457
90,0.0209770804337625
91,0.020667891284184798
92,0.021198835323697755
93,0.020954237386052097
94,0.02084767209765102
95,0.020947260449507406
96,0.020972053553642973
97,0.02146618437421109
98,0.021120578416490128
99,0.020980284549295902
100,0.020793268457055092
101,0.020609852325703417
102,0.02067412226460874
103,0.02118989748747221
104,0.020741866901516914
105,0.02116401177564902
106,0.021037884023306624
107,0.02069034773324217
108,0.0205860588300441
109,0.020464281351970776
110,0.02085744932160846
111,0.021114704997411797
112,0.020661928624446903
113,0.02050586786520268
114,0.020543133673657264
115,0.020421786067475165
116,0.020672520522826483
117,0.020460498818595494
118,0.020455727287169014
119,0.020708091324195266
120,0.0207421325280198
121,0.020842380289520537
122,0.020503312781719223
123,0.020653582577194487
124,0.020588626752474477
125,0.020277418196201324
126,0.02047922259329685
127,0.020086495471852168
128,0.02004027772428734
129,0.020383941076163734
130,0.020050362750355686
131,0.02027731797923999
132,0.020190237988052622
133,0.02034881311867918
134,0.020108878279903104
135,0.020018223407013074
136,0.020119900416050638
137,0.01986750035679766
138,0.01994825972776328
139,0.020125358032860925
140,0.02009195727961404
141,0.019837886460923722
142,0.01983099410842572
143,0.020137210010683963
144,0.020281922637618015
145,0.020125488018883125
146,0.01942704731066312
147,0.02005288517102599
148,0.019937046005257537
149,0.020198074036410878
150,0.019734403318060294
151,0.020059351110830903
152,0.019817731077117578
153,0.019676846784672568
154,0.019767679007990018
155,0.01986310807322817
156,0.020280117601422325
157,0.019557296464751874
158,0.01977438323332795
159,0.019758215806047832
160,0.020001813569771393
161,0.019794749428651164
162,0.019846159698707715
163,0.019763081899977157
164,0.019900002417021563
165,0.019948063917191967
166,0.01987786072173289
167,0.01981446266706501
168,0.019939504763377563
169,0.019917005972404565
170,0.019920541139851724
171,0.020104621736598865
172,0.019682172752384628
173,0.019655559777415225
174,0.019795254338532686
175,0.019613037018903663
176,0.01992905911590372
177,0.0196507970935532
178,0.019608332542702556
179,0.01983093170981322
180,0.02013850591278502
181,0.019525729086516157
182,0.020009372449879135
183,0.01952234050258994
184,0.01947052693659706
185,0.01946386565188212
186,0.019583038985729218
187,0.019492102287975804
188,0.01959603659010359
189,0.0200233112222382
190,0.019602449677352394
191,0.019503164836870774
192,0.019662084889465144
193,0.02014704966651542
194,0.01973754826134869
195,0.019628624797665646
196,0.019833060214295983
197,0.019581031553181156
198,0.02010564392964755
199,0.019809760885047063
200,0.019424651383555362
201,0.019627128029242158
202,0.019488787511363626
203,0.019519872331459607
204,0.019108658323862722
205,0.019732249335252812
206,0.019386984374640242
207,0.019529770461044142
208,0.01937224922169532
209,0.019373396910460933
210,0.01943650219722518
211,0.01945839569504772
212,0.019480710815904394
213,0.019432986853644252
214,0.019537472232644047
215,0.019491036189720035
216,0.019020874186285903
217,0.019508858543953726
218,0.019288500737664954
219,0.019151858985424042
220,0.019489521559860026
221,0.019447522370943
222,0.019594624239419187
223,0.019453539280220866
224,0.019310819184673682
225,0.0193028461321124
226,0.01910844152527196
227,0.019363955494814684
228,0.019227282410221442
229,0.019369501055085232
230,0.01894474122673273
231,0.01893320513357009
232,0.018838027525427087
233,0.01919834897853434
234,0.018800473672204783
235,0.019185933251199976
236,0.019402119064969674
237,0.019163506903818676
238,0.019106201960572174
239,0.019217158335128
240,0.019431321748665402
241,0.01921799230123205
242,0.01887037738093308
243,0.01919810370808201
244,0.018760330509394407
245,0.018612483383289406
246,0.018799408272440945
247,0.01858494876484786
248,0.019192313010405217
249,0.018920682237616608
250,0.018562103289046457
251,0.01865136210939714
252,0.018621326091566255
253,0.01829661232685404
254,0.018464917815955623
255,0.018701856190870916
256,0.018355358990707567
257,0.018274457958926047
258,0.018351778787161623
259,0.01832404044190688
260,0.018824238496433412
261,0.018243536918557117
262,0.01846185659191438
263,0.018795796071312258
264,0.018381604991321052
265,0.01809912221506238
266,0.018238929732303535
267,0.018368204722979238
268,0.01819295998263572
269,0.01823896249490125
270,0.018239860722262944
271,0.0176535294657307
272,0.01806121608907623
273,0.01777149909841163
274,0.017773491496752416
275,0.01760284898669592
276,0.017420806655926362
277,0.017662218073382974
278,0.017694734036922455
279,0.017464219592511654
280,0.017991619716797556
281,0.018588333623483777
282,0.01790807712157922
283,0.01785676952983652
284,0.01750457183724003
285,0.017381637024560144
286,0.01710820371018989
287,0.016891724928947433
288,0.017447237690378512
289,0.01696947293489107
290,0.017080418299883604
291,0.017431059752457907
292,0.01714683240944786
293,0.01680870753313814
294,0.017037939446579133
295,0.01717712540578629
296,0.017842593835666776
297,0.017381442843803337
298,0.017234572309202383
299,0.017319992849869386
300,0.016900937505332485
301,0.017125547963327596
302,0.016972245715026344
303,0.017295284795441797
304,0.01679923990741372
305,0.017041667164968594
306,0.01685471224066402
307,0.01717696851119399
308,0.01702882319555751
309,0.017019523340942606
310,0.017016605773408498
311,0.01678782152677221
312,0.01669656784672822
313,0.01659443715055074
314,0.016536493186971972
315,0.016695204290694425
316,0.016818017532516803
317,0.01676500412369413
318,0.016750285967386196
319,0.016251151150624667
320,0.016044933781293885
321,0.0170714625356985
322,0.017387584250952517
323,0.016099627894748534
324,0.016523684907172407
325,0.016332772560417652
326,0.015989161296082393
327,0.016067153940509473
328,0.016644469695165753
329,0.016119235062173436
330,0.01608233542979828
331,0.016726921013157283
332,0.016525259474292397
333,0.016575974844662205
334,0.016632839239069393
335,0.016430708380149945
336,0.01616167270445398
337,0.016056327182533487
338,0.016470823802852204
339,0.01628864566529436
340,0.016028517923716987
341,0.0160543236083218
342,0.01725867560266384
343,0.015720477593796595
344,0.015974628805582012
345,0.016474705156204954
346,0.020609496826572076
347,0.016370151191949844
348,0.01625380854654525
349,0.016162876671712314
350,0.01608936465345323
351,0.016566769951688393
352,0.01599690517676728
353,0.01639189275114664
354,0.016115333219724044
355,0.016665491741150618
356,0.01600987647127892
357,0.01609355503959315
358,0.016625339863821864
359,0.016180532285943627
360,0.015832543406369432
361,0.015909582043864896
362,0.015661049102033888
363,0.016274425433948636
364,0.01568385842256248
365,0.015367138898000121
366,0.015866969279678806
367,0.015904280756201063
368,0.017010496131011417
369,0.016665516620767967
370,0.01589918662128704
371,0.015798432486397878
372,0.01658948457666806
373,0.016080871590280106
374,0.01570953242480755
375,0.015558234715302075
376,0.015223083818065268
377,0.01523043291776308
378,0.017176713129239424
379,0.0744751499899264
380,0.046802471924041
381,0.03480900092316525
382,0.032041661707418304
383,0.0316252068816019
384,0.028553035908511708
385,0.029091200857822384
386,0.028192263362663134
387,0.028342108308736767
388,0.025886527495458722
389,0.02525108360818454
390,0.026063153254134313
391,0.026546559961778775
392,0.026293437196207897
393,0.025666067509778907
394,0.026342190536005155
395,0.026643149587990984
396,0.02591068746655115
397,0.02564217146885182
398,0.02566700877754816
399,0.025406605697103908
400,0.026101792297725166
401,0.024940931304757084
402,0.024862525785075768
403,0.025583158480003476
404,0.0250392637681216
405,0.025066985482616082
406,0.02476551859373493
407,0.024453481093847325
408,0.025028276623093655
409,0.02419370868509369
410,0.024825821896748885
411,0.023475087580404112
412,0.02418463524164898
413,0.02436914760619402
414,0.023919394306306328
415,0.023812672855066403
416,0.023605613969266415
417,0.024639241164550185
418,0.0245845089001315
419,0.024378664325922728
420,0.02350111082861466
421,0.02362494945659169
422,0.024206737588558878
423,0.02305777936375567
424,0.02361446778689112
425,0.02356431250726538
426,0.022909808671101928
427,0.02340849209576845
428,0.023366134746798446
429,0.023552186654082367
430,0.022694938017853668
431,0.023468157376295755
432,0.023059298949582235
433,0.022485060584066168
434,0.022836467384227684
435,0.022892360043312823
436,0.022801502408193692
437,0.023086810517790064
438,0.022758777951821685
439,0.022116093829806362
440,0.023369571194052696
441,0.022507621374513422
442,0.022232860725905215
443,0.02281141028340374
444,0.02275677055253514
445,0.022084287567330257
446,0.023242267979575053
447,0.022103397641330957
448,0.022451637745169655
449,0.02290363373634006
450,0.022566220224169747
451,0.022058562275820544
452,0.022634241596928666
453,0.022428134556061456
454,0.022739644162356853
455,0.02324258765604879
456,0.022798816739980663
457,0.02230289827899209
458,0.02261353929394058
459,0.02221462207048067
460,0.022171612762446915
461,0.0223763088828751
462,0.022673742779131447
463,0.021925370608057295
464,0.022324245256770934
465,0.021823470580524633
466,0.022984240669757128
467,0.02173893349910421
468,0.022261487852249826
469,0.022586762871859328
470,0.02185461314262024
471,0.02248407813853451
472,0.022238319939268485
473,0.02173955030074077
474,0.023243501283494488
475,0.0225287564098835
476,0.022218329665650214
477,0.021765095481116856
478,0.021922143209459528
479,0.02171389206445643
480,0.022229302574747374
481,0.02156252703363342
482,0.02204223838634789
483,0.021434940131647245
484,0.02258543380802231
485,0.021763446840590665
486,0.022309253990117992
487,0.021742844255641103
488,0.021938210120424628
489,0.021927669378263608
490,0.02202948967793158
491,0.02202794574467199
492,0.021686780765386566
493,0.02187312424315938
494,0.021431070087211474
495,0.02197852760686406
496,0.021965232444927096
497,0.02189781190827489
498,0.02187917524549578
499,0.021807328099384904
500,0.022019779376153435
501,0.02171023446135223
502,0.02179896439026509
503,0.02176437004735427
504,0.021595230625410165
505,0.022076084843969772
506,0.022045966603660157
507,0.0219682939350605
508,0.02209541930018791
509,0.02181727356011314
510,0.02170377440883645
511,0.021742167649790645
512,0.02187709606784795
513,0.021686616453475187
514,0.021945540992809192
515,0.021883441900302256
516,0.021840063455913748
517,0.021987703994714787
518,0.02169547406291323
519,0.02197417028115264
520,0.022017254826745818
521,0.022085440311846987
522,0.02173441488827978
523,0.021863484555589303
524,0.021985116447987302
525,0.021989986899175813
526,0.021856926647680148
527,0.021986947627738118
528,0.021806817135906646
529,0.022212684620171785
530,0.021920244342514446
531,0.021830693452752063
532,0.021675946856183664
533,0.021842721284234097
534,0.021868293872103095
535,0.02184535376727581
536,0.02152156926292394
537,0.02165983058512211
538,0.021477426136178628
539,0.02198685010495995
540,0.021906526060774922
541,0.02158939672101821
542,0.02167102844188256
543,0.021938077373696224
544,0.021990063600242138
545,0.02148409337470574
546,0.022132385954526917
547,0.021728189462529763
548,0.021768891053008183
549,0.02185078733600676
550,0.021615739945056184
551,0.021450339051495706
552,0.02132816140406898
553,0.021318590867200067
554,0.0215830682178161
555,0.021693279035389423
556,0.021730866582532014
557,0.02156723297334143
558,0.02152206505914884
559,0.021439707106245414
560,0.021813431721446768
561,0.021959064295515418
562,0.021957389544695616
563,0.02158604545651802
564,0.02144839129011546
565,0.021526470048619167
566,0.021443051818226064
567,0.021650276645751938
568,0.021855199476704
569,0.02194291609339416
570,0.02180626123611416
571,0.02181231849161642
572,0.021717640072373406
573,0.02193382305891386
574,0.02175907780682402
575,0.021900875826499293
576,0.021700188484308974
577,0.021644091898841516
578,0.0215646297936993
579,0.021804060753700987
580,0.021745592887912477
581,0.022003363917714784
582,0.021926469036511013
583,0.0216059799838279
584,0.021491036650591662
585,0.02169482140535755
586,0.021879324190584675
587,0.021965775405988097
588,0.02201926302430885
589,0.02188407736165183
590,0.021519616146438887
591,0.021957968627767905
592,0.02183998459284859
593,0.02159903517791203
594,0.02181829758254545
595,0.021638412826827595
596,0.021785900462418795
597,0.021773196091609343
598,0.02170288556122354
599,0.021605271280610135
600,0.02189271295044039
601,0.021811617338763818
602,0.021793222853115628
603,0.02172628410958818
604,0.021728851034172943
605,0.02165269628832383
606,0.021607039562825645
607,0.021741149814001152
608,0.021651426064116613
609,0.021642669370131835
610,0.021909696914787804
611,0.021604064585907117
612,0.021595867749835764
613,0.021581018143998727
614,0.021658651996403933
615,0.021584372701389447
616,0.021695724222809076
617,0.021742758407656635
618,0.02149585454857775
619,0.021648100843386992
620,0.021625555752377425
621,0.021679316214951023
622,0.02160691250381725
623,0.021742008792768632
624,0.021527797416118637
625,0.021557789761573076
626,0.021625623240002563
627,0.021607474856344715
628,0.021604012365319898
629,0.021574651822447777
630,0.021362981692488705
631,0.021571755908163532
632,0.02167341222853533
633,0.02159256917158408
634,0.021712615553821837
635,0.02167223483723189
636,0.021571822564250658
637,0.02160812877783818
638,0.0215354161337018
639,0.02162963181867131
640,0.021657331746869853
641,0.02172152528406254
642,0.02171507098578981
643,0.021632613647463068
644,0.02200263272970915
645,0.02147432852403394
646,0.021683129016309977
647,0.021595700710479702
648,0.021461206820926497
649,0.02161955234727689
650,0.021560061856039932
651,0.02166513297041612
652,0.0216182134380298
653,0.021734837209805846
654,0.02148500074898558
655,0.021758854488975236
656,0.02153831078404827
657,0.021495504238243614
658,0.021406416781246662
659,0.021546973580760614
660,0.021506443553205048
661,0.021539414900221994
662,0.021437809336930513
663,0.021475705251629864
664,0.02154109676900719
665,0.021861629261236106
666,0.023507327240492617
667,0.022129155495869263
668,0.021845643874257803
669,0.021758140197822025
670,0.021701554069295526
671,0.021618435259110162
672,0.021784357826358507
673,0.02170074145708765
674,0.021600332244166305
675,0.021795691988830055
676,0.021649769374302456
677,0.02177593906942223
678,0.021739286669929112
679,0.02170636474953166
680,0.021820099126281484
