,RunNumber,Staves,Rows,PedestalValue
260,297288,1A,M3B,0.3691869661499525
261,297288,1A,M3T,0.4074659917747548
262,297288,1A,M4B,0.4403669724770642
263,297288,1A,M4T,0.42834546029737425
264,297288,1A,S1B,0.4587155963302752
265,297288,1A,S1T,0.5574185384372033
266,297288,1A,S2B,0.5319519139512812
267,297288,1A,S2T,0.5083834229674153
268,297288,1A,S3B,0.5153432458082885
269,297288,1A,S3T,0.49667826637140144
270,297288,1A,S4B,0.4311926605504587
271,297288,1A,S4T,0.49604555520404936
272,297288,1C,M1B,0.4318253717178108
273,297288,1C,M1T,0.4239164821259095
274,297288,1C,M2B,0.4220183486238532
275,297288,1C,M2T,0.4732679531793736
276,297288,1C,M3B,0.4359379943055995
277,297288,1C,M3T,0.4141094590319519
278,297288,1C,M4B,0.4150585257829801
279,297288,1C,M4T,0.40398608035431827
280,297288,1C,S1B,0.46488453021195825
281,297288,1C,S1T,0.5159759569756406
282,297288,1C,S2B,0.43641252768111355
283,297288,1C,S2T,0.37915216703574817
284,297288,1C,S3B,0.45839924074659916
285,297288,1C,S3T,0.4422651059791205
286,297288,1C,S4B,0.4134767478645998
287,297288,1C,S4T,0.42170199304017714
288,297288,2A,M1B,0.518348623853211
289,297288,2A,M1T,0.46741537488136664
290,297288,2A,M2B,0.46377728566909204
291,297288,2A,M2T,0.4688389750079089
292,297288,2A,M3B,0.5466624485922176
293,297288,2A,M3T,0.35526732046820625
294,297288,2A,M4B,0.4685226194242328
295,297288,2A,M4T,0.5397026257513445
296,297288,2A,S1B,0.42897817146472633
297,297288,2A,S1T,0.512496045555204
298,297288,2A,S2B,0.4640936412527681
299,297288,2A,S2T,0.39259727934198035
300,297288,2A,S3B,0.4906675102815564
301,297288,2A,S3T,0.4470104397342613
302,297288,2A,S4B,0.4470104397342613
303,297288,2A,S4T,0.4470104397342613
304,297288,2C,M1B,0.4587155963302752
305,297288,2C,M1T,0.4440050616893388
306,297288,2C,M2B,0.46820626384055675
307,297288,2C,M2T,0.4903511546978804
308,297288,2C,M3B,0.3767795001581778
309,297288,2C,M3T,0.48750395444479594
310,297288,2C,M4B,0.4890857323631762
311,297288,2C,M4T,0.4745333755140778
312,297288,2C,S1B,0.45223030686491617
313,297288,2C,S1T,0.487820310028472
314,297288,2C,S2B,0.4533375514077823
315,297288,2C,S2T,0.4305599493831066
316,297288,2C,S3B,0.475798797848782
317,297288,2C,S3T,0.43087630496678264
318,297288,2C,S4B,0.43087630496678264
319,297288,2C,S4T,0.43087630496678264
320,297288,3A,M1B,0.48845302119582407
321,297288,3A,M1T,0.4739006643467257
322,297288,3A,M2B,0.43941790572603606
323,297288,3A,M2T,0.40968048086048714
324,297288,3A,M3B,0.3938627016766846
325,297288,3A,M3T,0.37804492249288196
326,297288,3A,M4B,0.4239164821259095
327,297288,3A,M4T,0.4432141727301487
328,297288,3A,S1B,0.42802910471369815
329,297288,3A,S1T,0.4580828851629231
330,297288,3A,S2B,0.5207212907307813
331,297288,3A,S2T,0.47105346409364124
332,297288,3A,S3B,0.4188547927870927
333,297288,3A,S3T,0.5102815564694717
334,297288,3A,S4B,0.5102815564694717
335,297288,3A,S4T,0.5102815564694717
336,297288,3C,M1B,0.45839924074659916
337,297288,3C,M1T,0.4561847516608668
338,297288,3C,M2B,0.4150585257829801
339,297288,3C,M2T,0.47231888642834546
340,297288,3C,M3B,0.44637772856690916
341,297288,3C,M3T,0.5210376463144575
342,297288,3C,M4B,0.4653590635874723
343,297288,3C,M4T,0.52483391331857
344,297288,3C,S1B,0.45017399557102183
345,297288,3C,S1T,0.46314457450173996
346,297288,3C,S2B,0.46314457450173996
347,297288,3C,S2T,0.4653590635874723
348,297288,3C,S3B,0.46567541917114835
349,297288,3C,S3T,0.4549193293261626
350,297288,3C,S4B,0.4549193293261626
351,297288,3C,S4T,0.4549193293261626
352,297288,4A,M1B,0.45555204049351466
353,297288,4A,M1T,0.4476431509016134
354,297288,4A,M2B,0.4726352420120215
355,297288,4A,M2T,0.4621955077507118
356,297288,4A,M3B,0.41695665928503634
357,297288,4A,M3T,0.4615627965833597
358,297288,4A,M4B,0.536539069914584
359,297288,4A,M4T,0.41569123695033217
360,297288,4A,S1B,0.4568174628282189
361,297288,4A,S1T,0.44479595064852895
362,297288,4A,S2B,0.45713381841189493
363,297288,4A,S2T,0.42802910471369815
364,297288,4A,S3B,0.4596646630813034
365,297288,4A,S3T,0.4666244859221765
366,297288,4A,S4B,0.4666244859221765
367,297288,4A,S4T,0.4666244859221765
368,297288,4C,M1B,0.44669408415058526
369,297288,4C,M1T,0.46472635242012017
370,297288,4C,M2B,0.4508067067383739
371,297288,4C,M2T,0.4508067067383739
372,297288,4C,M3B,0.46187915216703573
373,297288,4C,M3T,0.46947168617526097
374,297288,4C,M4B,0.44859221765264157
375,297288,4C,M4T,0.45903195191395124
376,297288,4C,S1B,0.4678899082568807
377,297288,4C,S1T,0.4580828851629231
378,297288,4C,S2B,0.4625118633343878
379,297288,4C,S2T,0.4577665295792471
380,297288,4C,S3B,0.4577665295792471
381,297288,4C,S3T,0.45175577348940205
382,297288,4C,S4B,0.45175577348940205
383,297288,4C,S4T,0.45175577348940205
384,297288,5A,M1B,0.4495412844036697
385,297288,5A,M1T,0.45839924074659916
386,297288,5A,M2B,0.4969946219550775
387,297288,5A,M2T,0.47358430876304963
388,297288,5A,M3B,0.4751660866814299
389,297288,5A,M3T,0.4577665295792471
390,297288,5A,M4B,0.46820626384055675
391,297288,5A,M4T,0.45650110724454285
392,297288,5A,S1B,0.4349889275545713
393,297288,5A,S1T,0.45586839607719076
394,297288,5A,S2B,0.5523568490983866
395,297288,5A,S2T,0.4508067067383739
396,297288,5A,S3B,0.5450806706738374
397,297288,5A,S3T,0.46440999683644413
398,297288,5A,S4B,0.46440999683644413
399,297288,5A,S4T,0.46440999683644413
400,297288,5C,M1B,0.46915533059158493
401,297288,5C,M1T,0.45839924074659916
402,297288,5C,M2B,0.4640936412527681
403,297288,5C,M2T,0.45650110724454285
404,297288,5C,M3B,0.45017399557102183
405,297288,5C,M3T,0.46377728566909204
406,297288,5C,M4B,0.45586839607719076
407,297288,5C,M4T,0.45934830749762734
408,297288,5C,S1B,0.4542866181588105
409,297288,5C,S1T,0.4580828851629231
410,297288,5C,S2B,0.44542866181588103
411,297288,5C,S2T,0.48086048718759883
412,297288,5C,S3B,0.45650110724454285
413,297288,5C,S3T,0.4606137298323315
414,297288,5C,S4B,0.4606137298323315
415,297288,5C,S4T,0.4606137298323315
416,297288,6A,M1B,0.42739639354634607
417,297288,6A,M1T,0.4318253717178108
