,LossValues
0,0.10346981232786286
1,0.08097033703234047
2,0.08067778366551336
3,0.08068604705788728
4,0.07985586952418089
5,0.08026642726534712
6,0.0804242751993505
7,0.07961106654589198
8,0.08077527990099043
9,0.08097731707883733
10,0.08038884642467435
11,0.07973216681940747
12,0.08042070214703147
13,0.07977807064474161
14,0.08006079320330173
15,0.07976774029832866
16,0.07970527346645083
17,0.07969055256606745
18,0.07931966973202569
19,0.07944293366745114
20,0.07929511591126877
21,0.07899736629665963
22,0.07877723057754338
23,0.07888648652338556
24,0.07867639164240765
25,0.07840742987381029
26,0.07803180610894092
27,0.07769388208232288
28,0.08075156423728913
29,0.08008423665471907
30,0.07940202128208641
31,0.07912961182384086
32,0.07873428398410656
33,0.0789295572321862
34,0.07869288273754396
35,0.07867699449083634
36,0.07896043405136359
37,0.07933429392453815
38,0.07886937684712134
39,0.07844427718581366
40,0.0784376468343128
41,0.07862438397881176
42,0.07908076380512544
43,0.07912695441128952
44,0.07873500289861113
45,0.07841270481834986
46,0.07849736182418253
47,0.07828744695455368
48,0.0785996546536418
49,0.07807262265123427
50,0.07863537634589843
51,0.07796850348157543
52,0.07727834144939802
53,0.07791033485305629
54,0.0785982806368598
55,0.07780197598705334
56,0.07850423837745828
57,0.07839217141736299
58,0.0779086247286094
59,0.07795635384640523
60,0.07773986515322966
61,0.07743543408079338
62,0.07804364887332278
63,0.07741163047363184
64,0.07752848103908556
65,0.07746107781505478
66,0.07695288548711687
67,0.07796557538677007
68,0.07768384974250304
69,0.07737628165965102
70,0.07739622227381915
71,0.07766476097250623
72,0.0775792401317241
73,0.0773337320590924
74,0.07778427036412593
75,0.07723323325626552
76,0.07765927207323589
77,0.07750779618176498
78,0.07689200461442981
79,0.07680753046380621
80,0.07681514342714633
81,0.07718799594191036
82,0.07652697836913701
83,0.07707952947488853
84,0.07683424214233778
85,0.07710404579328108
86,0.07716444723441132
87,0.07653051869211984
88,0.07649451934932065
89,0.0761922162990751
90,0.07638573197514884
91,0.07560951322583216
92,0.0757905494454982
93,0.07519236715909626
94,0.07569403582186039
95,0.07548866249687437
96,0.0751990563169654
97,0.0751863068934264
98,0.07510635161971939
99,0.07601190261941936
100,0.07519890321418643
101,0.07552991940506867
102,0.07460993084324789
103,0.07447588229219296
104,0.0739178069634363
105,0.0740896306898711
106,0.07335676113143563
107,0.07296497532765248
108,0.07412925192953221
